codgeo;CS1_8-AGEREMPLOI_POP_ENS_ENS;CS1_8-AGEREMPLOI_POP_1_ENS;CS1_8-AGEREMPLOI_POP_2_ENS;CS1_8-AGEREMPLOI_POP_3_ENS;CS1_8-AGEREMPLOI_POP_4_ENS;CS1_8-AGEREMPLOI_POP_5_ENS;CS1_8-AGEREMPLOI_POP_6_ENS;CS1_8-AGEREMPLOI_POP_7_ENS;CS1_8-AGEREMPLOI_POP_8_ENS;CS1_8-AGEREMPLOI_POP_ENS_15;CS1_8-AGEREMPLOI_POP_1_15;CS1_8-AGEREMPLOI_POP_2_15;CS1_8-AGEREMPLOI_POP_3_15;CS1_8-AGEREMPLOI_POP_4_15;CS1_8-AGEREMPLOI_POP_5_15;CS1_8-AGEREMPLOI_POP_6_15;CS1_8-AGEREMPLOI_POP_7_15;CS1_8-AGEREMPLOI_POP_8_15;CS1_8-AGEREMPLOI_POP_ENS_25;CS1_8-AGEREMPLOI_POP_1_25;CS1_8-AGEREMPLOI_POP_2_25;CS1_8-AGEREMPLOI_POP_3_25;CS1_8-AGEREMPLOI_POP_4_25;CS1_8-AGEREMPLOI_POP_5_25;CS1_8-AGEREMPLOI_POP_6_25;CS1_8-AGEREMPLOI_POP_7_25;CS1_8-AGEREMPLOI_POP_8_25;CS1_8-AGEREMPLOI_POP_ENS_55;CS1_8-AGEREMPLOI_POP_1_55;CS1_8-AGEREMPLOI_POP_2_55;CS1_8-AGEREMPLOI_POP_3_55;CS1_8-AGEREMPLOI_POP_4_55;CS1_8-AGEREMPLOI_POP_5_55;CS1_8-AGEREMPLOI_POP_6_55;CS1_8-AGEREMPLOI_POP_7_55;CS1_8-AGEREMPLOI_POP_8_55;CS1_8-SEXE_POP_ENS_ENS;CS1_8-SEXE_POP_1_ENS;CS1_8-SEXE_POP_2_ENS;CS1_8-SEXE_POP_3_ENS;CS1_8-SEXE_POP_4_ENS;CS1_8-SEXE_POP_5_ENS;CS1_8-SEXE_POP_6_ENS;CS1_8-SEXE_POP_7_ENS;CS1_8-SEXE_POP_8_ENS;CS1_8-SEXE_POP_ENS_1;CS1_8-SEXE_POP_1_1;CS1_8-SEXE_POP_2_1;CS1_8-SEXE_POP_3_1;CS1_8-SEXE_POP_4_1;CS1_8-SEXE_POP_5_1;CS1_8-SEXE_POP_6_1;CS1_8-SEXE_POP_7_1;CS1_8-SEXE_POP_8_1;CS1_8-SEXE_POP_ENS_2;CS1_8-SEXE_POP_1_2;CS1_8-SEXE_POP_2_2;CS1_8-SEXE_POP_3_2;CS1_8-SEXE_POP_4_2;CS1_8-SEXE_POP_5_2;CS1_8-SEXE_POP_6_2;CS1_8-SEXE_POP_7_2;CS1_8-SEXE_POP_8_2;IRANC-AGE5_55_POP_ENS_ENS;IRANC-AGE5_55_POP_2_ENS;IRANC-AGE5_55_POP_3_ENS;IRANC-AGE5_55_POP_ENS_01;IRANC-AGE5_55_POP_2_01;IRANC-AGE5_55_POP_3_01;IRANC-AGE5_55_POP_ENS_15;IRANC-AGE5_55_POP_2_15;IRANC-AGE5_55_POP_3_15;IRANC-AGE5_55_POP_ENS_25;IRANC-AGE5_55_POP_2_25;IRANC-AGE5_55_POP_3_25;IRANC-AGE5_55_POP_ENS_55;IRANC-AGE5_55_POP_2_55;IRANC-AGE5_55_POP_3_55;IRANR_2_POP_ENS;IRANR_2_POP_1;IRANR_2_POP_2;IRANR_2_POP_3;IRANR_2_POP_4;IRANR_2_POP_5;IRANR_2_POP_6;IRANR_2_POP_7;SEXE-AGE15_15_90_POP_ENS_ENS;SEXE-AGE15_15_90_POP_1_ENS;SEXE-AGE15_15_90_POP_2_ENS;SEXE-AGE15_15_90_POP_ENS_00;SEXE-AGE15_15_90_POP_1_00;SEXE-AGE15_15_90_POP_2_00;SEXE-AGE15_15_90_POP_ENS_15;SEXE-AGE15_15_90_POP_1_15;SEXE-AGE15_15_90_POP_2_15;SEXE-AGE15_15_90_POP_ENS_30;SEXE-AGE15_15_90_POP_1_30;SEXE-AGE15_15_90_POP_2_30;SEXE-AGE15_15_90_POP_ENS_45;SEXE-AGE15_15_90_POP_1_45;SEXE-AGE15_15_90_POP_2_45;SEXE-AGE15_15_90_POP_ENS_60;SEXE-AGE15_15_90_POP_1_60;SEXE-AGE15_15_90_POP_2_60;SEXE-AGE15_15_90_POP_ENS_75;SEXE-AGE15_15_90_POP_1_75;SEXE-AGE15_15_90_POP_2_75;SEXE-AGE15_15_90_POP_ENS_90;SEXE-AGE15_15_90_POP_1_90;SEXE-AGE15_15_90_POP_2_90;SEXE-AGE3_B_POP_ENS_ENS;SEXE-AGE3_B_POP_1_ENS;SEXE-AGE3_B_POP_2_ENS;SEXE-AGE3_B_POP_ENS_00;SEXE-AGE3_B_POP_1_00;SEXE-AGE3_B_POP_2_00;SEXE-AGE3_B_POP_ENS_20;SEXE-AGE3_B_POP_1_20;SEXE-AGE3_B_POP_2_20;SEXE-AGE3_B_POP_ENS_65;SEXE-AGE3_B_POP_1_65;SEXE-AGE3_B_POP_2_65
200013050;145652653;69962729;397982764;715128217;2050113094;2234576844;3099376665;4222592359;1775532627;1647411483;5.044843;4.665842;14.968139;130296015;220330035;386476727;0;885629884;6684665319;49708096;266769627;550442574;158254883;16724713;2160341396;1018971;392193787;6233188498;1520979;126547296;149717504;33726825;341775509;552558543;4212402649;497708956;145652653;69962729;397982764;715128217;2050113094;2234576844;3099376665;4222592359;1775532627;7087405105;54921658;282368072;475417246;1031987542;316018656;2435851411;1951203241;539637279;7477860195;15041071;115614692;239710972;1018125552;1918558188;663525254;2271389118;1235895347;1096095282;239171444;856923837;219915738;58661472;161254265;14876416;23204543;125559617;587765485;127966031;459799454;1396499;29339399;110310501;17242146591;16146051309;239171444;734228331;52196129;40175871;0;30.323507;17388;861236902;877563098;285904223;1461242295;1397799935;2333953066;1212852272;1121100794;3222060322;1592835299;1629225023;3961749015;2040871464;1920877551;3311252404;1650511463;166074094;1530132742;618083359;912049383;169810221;35972868;133837354;17388;861236902;877563098;3797299667;1934329325;1862970343;9965428698;506635964;4899069058;3625271635;1611680055;2013591579
200015162;5262225311;255708153;276667702;171674155;433345629;684029487;68174045;158426063;1174799105;455231717;6.293099;7.183803;1.988845;24966709;61303334;93694704;0;259801223;2201231002;14076318;178355429;104792391;3432223;489274736;47917166;18074499;447576807;2605762592;108651874;9112847;64892918;6515662;133451417;108874087;1566186131;467421075;5262225311;255708153;276667702;171674155;433345629;684029487;68174045;158426063;1174799105;2764448873;187241306;186497901;96058464;214115651;177786519;60926143;863251106;430236496;2497776438;68466847;90169801;75615691;219229978;506242968;7247902;721009524;744562609;634835303;283872114;35096319;71936011;2224551;496905;70093417;20412824;49680593;332555677;166025661;166530016;160250199;75188119;8506208;5946530021;5311694718;283872114;199407519;13075388;115458851;1.987209;21.034223;6011;3151592628;2859407372;746774689;386143755;360630934;738507174;391117352;347389823;103422334;554113772;480109567;1358873367;76470464;594168727;1347506185;702872176;644634009;700973794;326496759;374477036;8414145;26144174;57997276;6011;3151592628;2859407372;968675223;504952293;46372293;3356435951;1816232544;1540203407;1685888826;830407791;855481035
200016905;5697006886;27091845;298834713;133997359;457833528;762866374;89368345;2245722848;633150164;555131515;5.24382;0;0;499036;9917034;150883482;0;294843514;2189980331;170975366;258950959;94401008;358413131;529305448;59350567;4947062;179481686;295189504;94699265;39883754;39596351;94430038;134390586;149294297;2240775786;158824964;5697006886;27091845;298834713;133997359;457833528;762866374;89368345;2245722848;633150164;2927666686;180601705;214284657;94474709;154302175;164840431;744640005;1105141462;269381542;2769340201;90316745;84550056;3952265;303531353;598025943;149043445;1140581386;363768622;656838589;164147653;492690936;120548321;28920765;91627556;79328333;2271785;56610482;278713238;74816801;203896437;178248698;37692237;140556461;6626936092;5970097503;164147653;236987137;125534984;115297552;0.978485;13.892777;6682;3332429276;3349570724;934553112;450639654;483913458;768941792;386342332;38259946;101343467;524224328;489210341;1492033203;764723616;727309587;1560780122;82335826;737421862;794780379;34435619;450424189;117476723;38784896;78691827;6682;3332429276;3349570724;1221751046;590847357;63090369;354232123;1825197598;1717123632;1917927724;916384321;1001543403
200017341;12249486492;241617039;619589098;608188884;1422975074;2015469578;1100516744;4099947218;2141182857;1333483808;5.047652;24.509658;5.082645;60229163;230608722;139092668;0;868913301;4954073724;152135698;421641294;389010683;1085353102;1421886326;771911131;15042037;697093454;596192896;84433689;173438146;214095556;277392809;36297453;189512945;4084905182;575176102;12249486492;241617039;619589098;608188884;1422975074;2015469578;1100516744;4099947218;2141182857;5908592377;147904483;415578645;338977375;5952449;606125926;904407907;2033505101;86684804;6340894115;93712556;204010453;269211509;827730174;1409343652;196108838;2066442118;1274334817;1649878836;627416681;1022462154;343760674;159560576;184200098;209942938;75897744;134045194;787699296;288114628;499584668;308475928;103843733;204632195;14555646254;12905767418;627416681;640423716;98925045;244884755;6.941444;31.287195;14702;7153522824;7548477176;2481940411;1299685186;1182255225;1950628595;1008945036;941683558;237952781;1146529604;1232998206;3184892515;1548583795;163630872;2969137427;1414360717;155477671;1475509573;669831832;80567774;260363669;65586653;194777017;14702;7153522824;7548477176;3272030221;1699734808;1572295413;7788620588;3823583948;396503664;364134919;1630204067;2011145123
200017846;42798517835;293700244;132204472;3280044107;7127763416;8535940278;5719066033;9890744847;6629214191;632832594;4.967099;60.539682;76.091552;546979585;992461386;710347977;0;3936938659;21510486095;165479868;101841079;2507138679;5522680948;6299185682;4194010694;3639266;1767186775;149597058;123253277;243094249;696813875;1058102883;1244293211;814707361;9854352187;925088757;42798517835;293700244;132204472;3280044107;7127763416;8535940278;5719066033;9890744847;6629214191;20930272363;226165737;969709307;2033809451;3462237433;226446991;471101878;4548946725;2713915021;21868245473;67534507;352335414;1246234656;3665525983;6271470369;1008047252;5341798122;391529917;5912391497;185770013;4054691367;1369458708;492497706;876961002;985108878;282144589;702964289;2979661935;898860391;2080801544;578161976;184197444;393964532;53590701605;47678310108;185770013;2262185902;815041454;704629375;50.400157;222.434479;54337;26685717493;27651282507;1144757501;572487682;572269819;9688460805;4809967228;4878493577;10557561463;5115942642;544161882;11241083215;5791377748;5449705467;767805401;3762054133;3915999877;3170605903;1320166086;1850439817;553659594;161332836;392326758;54337;26685717493;27651282507;15045076908;7504201764;7540875143;30851996442;15423669999;15428326443;8439926651;375784573;468208092
200018083;18216680177;325641532;552347755;70766884;2390861066;3142437221;3169064193;4942766698;2985892873;2343546869;0;15.024001;15.048355;178958155;295307824;441455905;0;139775263;8643948146;235553526;381078887;595604251;19174533;2318243397;2294917644;15508227;885588914;7229185162;90088006;156244868;97016234;294449611;528886;432690644;4927258471;702551329;18216680177;325641532;552347755;70766884;2390861066;3142437221;3169064193;4942766698;2985892873;8904076724;219956701;435910251;455622013;1124520543;707991494;2580592324;2395023181;984460217;9312603453;105684831;116437504;252046827;1266340523;2434445727;588471869;2547743517;2001432655;2051197949;548525334;1502672614;532747292;154030095;378717197;326112158;82283182;243828977;966606892;258822169;707784723;225731607;53389888;172341718;22926671467;20875473519;548525334;1320760322;64164795;93963655;2.003148;21.780693;23225;11492875191;11732124809;4876807621;2508588896;2368218725;3762745631;1922810754;1839934877;4570585485;2257493215;231309227;4561191681;2320780147;2240411535;3552923082;174985794;1803065142;1683317598;671361975;1011955623;217428901;61982266;155446636;23225;11492875191;11732124809;6378279754;3279594478;3098685276;12763089324;6420024133;634306519;4083630923;1793256581;2290374342
200018166;8188306318;263890014;3352682735;13884853311;1388875707;10710370013;7142466947;21515140576;11124902513;10314403012;5;29.429863;138.957166;849931233;1113067732;1195538379;0;6982478639;38632995281;219008439;2458999187;10787784687;10560580668;7547510188;4939393017;64981713;2054737381;32935664886;39881574;864253686;2958111458;2478245168;2049792092;1007535552;21450158863;2087686492;8188306318;263890014;3352682735;13884853311;1388875707;10710370013;7142466947;21515140576;11124902513;40021172005;204044996;2401088004;8217371568;6080822187;228183472;5918771568;1025752933;4659709632;41861891174;59845018;951594731;5667481743;7807934883;8428535293;122369538;11257611246;6465192881;9967321319;2567419167;7399902151;2299816576;779438528;1520378048;133514022;250376796;1084763424;5198096841;1261605496;3936491346;1134267681;275998348;858269334;10069192489;90724603571;2567419167;5322831795;935062134;855213115;32.441753;254.353355;101729;502528535;514761465;19765977491;10184180741;9581796751;14517774521;7628421002;6889353519;18994102055;9221908405;977219365;23038369503;11413333277;11625036226;17017398455;8292078516;8725319939;7430123089;320246139;4227661699;965254885;310470168;654784717;101729;502528535;514761465;26315166427;13687867589;12627298838;56509082753;27947510227;28561572526;18904750821;8617475684;10287275136
200018406;28276502031;145472215;1210914031;1073555382;303655672;4460917501;4592305265;9884019822;3872761095;3238354143;0;56.288172;15.071716;132931559;5141777;61812903;0;1901755966;11747168896;109742832;875245201;814330203;2373159527;3075585922;3253526062;22436333;1223142816;13290978991;35729383;279380658;244153464;530465634;871153879;720650172;9861583488;747862313;28276502031;145472215;1210914031;1073555382;303655672;4460917501;4592305265;9884019822;3872761095;13635718736;100506994;84969663;628294646;1451534828;1092727792;3380364822;4509246503;1623346522;14640783294;44965222;361217401;445260737;1585021892;3368189709;1211940442;5374773319;2249414573;368824359;1932107849;1756135741;742725991;441986412;30073958;651995176;289853733;362141443;1610310706;850701803;759608903;683211716;3495659;333645816;33250831387;29562587798;1932107849;1039660323;25375226;374459964;26.190894;62.072299;33569;16152542103;17416457897;5428120409;2633718821;2794401587;480410411;2485938923;2318165187;5370507271;2583562039;2786945231;677161892;3381982144;3389636777;7126715413;3444245215;3682470197;3520137117;1461551959;2058585158;54779676;161543002;386253758;33569;16152542103;17416457897;7343925609;3608200169;3735725439;17471002334;8650197644;8820804691;8754072057;389414429;4859927767
200018521;4992740711;171138134;165466899;19567668;659941424;662237557;864098373;1789175097;485006547;395006724;0;0;0;25099559;64405757;100169673;0;205331735;2200840838;136088181;1102151;160469748;538690125;442629967;653487639;19846015;139414063;2396893149;35049953;552518;35206931;96151739;155201834;110441061;1769329082;140260749;4992740711;171138134;165466899;19567668;659941424;662237557;864098373;1789175097;485006547;2523790021;131179262;115365519;120331775;297434938;120661415;704082303;849116877;185617932;246895069;39958872;50101381;75344904;362506486;541576142;16001607;940058219;299388615;434128432;79269775;354858657;88295845;18998881;69296964;82622194;17137435;65484759;188833901;3010753;15872637;74376492;13025929;61350564;5948684959;5514556527;79269775;248404772;17060957;64269988;5.015119;20.107821;5996;2989895037;3006104963;985820154;485010789;500809365;655551907;357744792;297807115;1033865397;515380323;518485074;1274276226;663374247;610901979;1312906242;674987254;637918988;633051423;262251021;370800402;100528651;31146612;6938204;5996;2989895037;3006104963;1279889333;647710533;6321788;3170539818;16379611;1532578718;1545570848;704223404;841347445
200018653;80366584497;157076008;3698923842;3877068851;10049396511;16518387091;8422191296;16000976452;21642564445;13957550054;1.000012;63.705533;42.913452;725527291;1682897133;1051929253;0;10389577379;37333499326;81398351;2519840645;282514464;7513811929;11346413689;5669518094;80667415;7296704564;29075535117;74677644;1115377665;1009010759;1810057291;3489076269;1700743949;15920309037;3956282501;80366584497;157076008;3698923842;3877068851;10049396511;16518387091;8422191296;16000976452;21642564445;34270632904;120663362;2353859517;1797331818;3796204556;4068472419;6478682744;6541748278;911367021;46095951593;36412646;1345064325;2079737033;6253191956;12449914672;1943508552;9459228174;12528894236;8616692363;369394608;4922746283;1922533416;769231202;1153302213;1802343774;7068486;1095495174;4127472947;1875182907;225229004;764342226;34268337;421658856;98669110572;90052418209;369394608;353047017;0;966476372;211.905158;213.894583;99685;43975597783;55709402217;19362325429;9695295479;966702995;19427382049;9441965949;99854161;17356050148;6862987892;10493062256;21215389793;8873342123;1234204767;14937853263;6400200575;8537652688;639880336;2414283688;3984519672;987195958;287522078;69967388;99685;43975597783;55709402217;27297856233;13699725799;13598130434;56178977012;23845250059;32333726953;16208166754;6430621925;9777544829
200022986;40127214396;280537156;2277044432;6204710563;6827066129;4794304271;2371629061;11378068858;5993853926;5218846709;14.844496;34.941266;64.537127;401868584;508082935;459482527;0;3735089774;17677882908;185714517;1700765207;4477018599;5147802043;3375866151;1592618648;63444791;1134652952;17230484779;79978144;541337958;1663154838;1277395502;910355185;319527886;11314624066;11241112;40127214396;280537156;2277044432;6204710563;6827066129;4794304271;2371629061;11378068858;5993853926;19305576276;210941056;170504743;3637847317;2820484397;1068203715;2085629924;5457095612;2320326824;2082163812;695961;571997001;2566863246;4006581732;3726100556;285999137;5920973246;3673527101;4961730279;1095874127;3865856152;1115133956;316621748;798512208;695221645;117469131;577752514;2525331537;547073366;1978258171;626043142;114709883;511333259;4837988228;43418152001;1095874127;2600731626;327177739;702033436;60.777555;175.135795;48811;23771590507;25039409493;8638051005;4435731667;4202319338;6861090792;351451963;3346571162;8626443311;4092594535;4533848777;10955387703;5254267869;5701119834;9595695868;4683544073;4912151795;3597013841;1640408176;1956605664;53731748;150524557;386792923;48811;23771590507;25039409493;11690069909;6008768483;5681301426;26932510544;13015587622;13916922922;10188419547;4747234402;5441185145
200023075;14966645722;363586308;591421479;632354984;1752381146;1825783179;4329721543;4018263885;1453133196;1683419336;15.008903;10.157933;10.115262;125659916;220365522;460963178;0;841148622;7718892417;262873778;495779316;551761326;1471586746;1323416101;3254424431;10006465;349044255;5564333969;85703626;8548423;70478396;155134485;282001556;614333935;400825742;26294032;14966645722;363586308;591421479;632354984;1752381146;1825783179;4329721543;4018263885;1453133196;741486668;267366996;406208195;44039172;883101604;23159525;2723858201;188605599;576288723;7551779042;96219312;185213284;191963264;869279542;1594187929;1605863342;2132207895;876844474;1819587711;485633258;1333954453;370045985;106073472;263972513;312051449;68218958;243832491;97275713;26299064;70976649;164733147;48350189;116382959;18384383549;16564795839;485633258;987544622;92255918;165786005;0;88.367908;18604;9279577705;9324422295;3627711668;182446597;1803245698;2818542049;1484996946;1333545104;3922329781;2000406036;1921923744;363900003;1881267964;1757732066;2966926717;1438548273;1528378444;1434407633;601252837;833154796;195082121;48639679;146442442;18604;9279577705;9324422295;4498658454;2292529017;2206129437;10576471333;5412664285;5163807047;3528870214;1574384403;1954485811
200023125;37061546833;18169891;1265143483;466945711;650096953;6242075004;3960269458;8461872858;59435895;6032322193;0;19.284607;132.02781;647828973;78197641;531575827;0;3919628566;17732897132;15;91965249;3465492844;4902536539;445032627;2774275176;18659298;1186954516;13296327507;3169891;326206387;1071936457;950604018;1009772324;654418454;8443213559;837006418;37061546833;18169891;1265143483;466945711;650096953;6242075004;3960269458;8461872858;59435895;17666331826;13169891;978122311;2767540526;2938623793;1541300437;3224821181;3733616805;2469136882;19395215006;5;287021172;1901916585;3562345737;4700774567;735448276;4728256052;3474452618;4129685546;1052597704;3077087842;94066059;252552086;688108504;558122809;132692796;425430012;2155334194;551785156;1603549037;475567954;115567665;360000289;45261437752;41131752206;1052597704;1564146138;1140436828;252322859;17.122606;103.059411;45787;22213515659;23573484341;8909240249;4565371067;4343869182;824974794;416273001;408701793;8426916604;4008910093;4418006511;10133025447;4913095522;5219929924;7009572355;3347502982;3662069373;2721697664;1138208936;1583488728;336799741;77697049;259102693;45787;22213515659;23573484341;12198387029;6225765398;597262163;26255957747;12780297785;13475659963;7332655224;3207452476;4125202748
200023240;24279739641;91662413;888274765;1607505539;3476729037;4459860927;3153481554;6752175185;385005022;3395339418;0;7.68641;19.314519;252310585;578922318;404993213;0;2132112373;10944608866;41458726;615741467;1168487533;2658546461;3139803083;2258314115;31658086;1030599396;9939791357;50203687;264846888;419703487;565871991;741135527;490174227;6720517099;68733845;24279739641;91662413;888274765;1607505539;3476729037;4459860927;3153481554;6752175185;385005022;11491220384;81662413;616478804;984715081;1564968216;1071876776;2562609909;304895143;1559957755;12788519257;10;271795961;622790458;1911760821;3387984151;590871645;3703223756;2290092465;271954958;757746464;1961803116;549559605;161455223;388104382;446537754;116151359;330386395;1322370756;354665289;967705466;401081465;125474592;275606872;29469066523;26749516943;757746464;1159127347;440310456;286070728;9.153308;67.141278;29749;14238935608;15510064392;5430336322;2668066635;2762269687;4800955587;2430267502;2370688085;5164364179;2503362258;2661001921;6512709641;3130061579;3382648061;5060463814;2393761305;2666702508;2472029776;1010022795;1462006981;308140681;103393534;204747147;29749;14238935608;15510064392;7348871717;3684212558;3664659159;16519921947;7996118505;8523803442;5880206336;2558604545;3321601791
