codgeo;SEXE-AGE3_B_POP_ENS_ENS;SEXE-AGE3_B_POP_1_ENS;SEXE-AGE3_B_POP_2_ENS;SEXE-AGE3_B_POP_ENS_00;SEXE-AGE3_B_POP_1_00;SEXE-AGE3_B_POP_2_00;SEXE-AGE3_B_POP_ENS_20;SEXE-AGE3_B_POP_1_20;SEXE-AGE3_B_POP_2_20;SEXE-AGE3_B_POP_ENS_65;SEXE-AGE3_B_POP_1_65;SEXE-AGE3_B_POP_2_65;CS1_8-SEXE_POP_ENS_ENS;CS1_8-SEXE_POP_1_ENS;CS1_8-SEXE_POP_2_ENS;CS1_8-SEXE_POP_3_ENS;CS1_8-SEXE_POP_4_ENS;CS1_8-SEXE_POP_5_ENS;CS1_8-SEXE_POP_6_ENS;CS1_8-SEXE_POP_7_ENS;CS1_8-SEXE_POP_8_ENS;CS1_8-SEXE_POP_ENS_1;CS1_8-SEXE_POP_1_1;CS1_8-SEXE_POP_2_1;CS1_8-SEXE_POP_3_1;CS1_8-SEXE_POP_4_1;CS1_8-SEXE_POP_5_1;CS1_8-SEXE_POP_6_1;CS1_8-SEXE_POP_7_1;CS1_8-SEXE_POP_8_1;CS1_8-SEXE_POP_ENS_2;CS1_8-SEXE_POP_1_2;CS1_8-SEXE_POP_2_2;CS1_8-SEXE_POP_3_2;CS1_8-SEXE_POP_4_2;CS1_8-SEXE_POP_5_2;CS1_8-SEXE_POP_6_2;CS1_8-SEXE_POP_7_2;CS1_8-SEXE_POP_8_2;IRANC-AGE5_55_POP_ENS_ENS;IRANC-AGE5_55_POP_2_ENS;IRANC-AGE5_55_POP_3_ENS;IRANC-AGE5_55_POP_ENS_01;IRANC-AGE5_55_POP_2_01;IRANC-AGE5_55_POP_3_01;IRANC-AGE5_55_POP_ENS_15;IRANC-AGE5_55_POP_2_15;IRANC-AGE5_55_POP_3_15;IRANC-AGE5_55_POP_ENS_25;IRANC-AGE5_55_POP_2_25;IRANC-AGE5_55_POP_3_25;IRANC-AGE5_55_POP_ENS_55;IRANC-AGE5_55_POP_2_55;IRANC-AGE5_55_POP_3_55;IRANR_2_POP_ENS;IRANR_2_POP_1;IRANR_2_POP_2;IRANR_2_POP_3;IRANR_2_POP_4;IRANR_2_POP_5;IRANR_2_POP_6;IRANR_2_POP_7;SEXE-AGE15_15_90_POP_ENS_ENS;SEXE-AGE15_15_90_POP_1_ENS;SEXE-AGE15_15_90_POP_2_ENS;SEXE-AGE15_15_90_POP_ENS_00;SEXE-AGE15_15_90_POP_1_00;SEXE-AGE15_15_90_POP_2_00;SEXE-AGE15_15_90_POP_ENS_15;SEXE-AGE15_15_90_POP_1_15;SEXE-AGE15_15_90_POP_2_15;SEXE-AGE15_15_90_POP_ENS_30;SEXE-AGE15_15_90_POP_1_30;SEXE-AGE15_15_90_POP_2_30;SEXE-AGE15_15_90_POP_ENS_45;SEXE-AGE15_15_90_POP_1_45;SEXE-AGE15_15_90_POP_2_45;SEXE-AGE15_15_90_POP_ENS_60;SEXE-AGE15_15_90_POP_1_60;SEXE-AGE15_15_90_POP_2_60;SEXE-AGE15_15_90_POP_ENS_75;SEXE-AGE15_15_90_POP_1_75;SEXE-AGE15_15_90_POP_2_75;SEXE-AGE15_15_90_POP_ENS_90;SEXE-AGE15_15_90_POP_1_90;SEXE-AGE15_15_90_POP_2_90
69100;8695;4143049188;4551950812;2366763874;1181184034;118557984;464479697;2212965267;2431831704;1683439156;748899888;934539268;6916170184;14.799082;217053203;769552265;1297453217;996605577;694024224;1938990703;987691914;3146908179;9.866055;182522011;374910078;552499062;276249531;550966432;873228761;32666625;3769262004;4.933027;34531191;394642187;744954155;720356046;143057793;1065761942;661025663;803103352;219069809;584033543;205213937;66.102566;139111371;101411822;18.745504;82666318;405588685;105593596;299995089;90888908;28.628143;62260765;8596339453;7793236101;219069809;422407831;70.110902;72.422564;7.892844;11.199403;8695;4143049188;4551950812;1758130943;873145839;884985104;1397534436;687756448;709777988;1613260805;776552341;836708464;1706907891;807083489;899824403;1453274;666949442;786324557;665088176;311804643;353283534;100803749;19.756986;81046763
69116;3648;1811207446;1836792554;943438571;506475647;436962924;1998112111;1001763885;996348226;706449318;302967914;403481404;3044696888;5.328708;227264991;564066206;434894541;420728852;209004323;612645935;570763332;1540255117;5.328708;192359145;336866347;18333586;96588312;184746125;256018584;285012037;1504441771;0;34905846;227199859;251558681;32414054;24258198;356627352;285751295;554228086;108304625;445923461;111335485;35.786181;75549304;103231331;14.205523;89025808;281476737;52054828;229421908;58184532;6.258092;5192644;3614287937;3060059851;108304625;295912054;55.008388;64.410771;1.065742;29.526506;3648;1811207446;1836792554;655302053;351219943;30408211;71182821;371945467;339882743;673189195;330730441;342458754;702064884;358439893;343624991;543817884;270893968;272923916;302158684;117728219;184430465;5963909;10.249515;49389576
69117;3128;1538049777;1589950223;862345884;457123165;405222719;1700737715;822422463;878315252;564916401;258504148;306412253;2430338226;4.990428;16468411;414205488;499042757;249521378;94818124;703650287;299425654;1162769623;4.990428;114779834;239540523;214588385;64875558;69865986;319387364;134741544;1267568602;0;49904276;174664965;284454371;18464582;24952138;384262923;16468411;342343331;41919592;30042374;101804722;13.973197;87831525;33934907;2.994257;30940651;169674537;18963625;150710913;36929164;5.988513;30940651;3097059349;2754716018;41919592;235548181;33.934907;22.955967;0;7.984684;3128;1538049777;1589950223;652747926;338350989;314396937;460117422;247525207;212592214;515012125;228561583;286450542;735589024;358312699;377276324;532977664;269483089;263494576;216584556;91823867;124760689;14971283;3.992342;10978941
69127;3603;171851174;188448826;847580898;421752517;425828381;2090830332;984494731;1106335601;66458877;312264492;352324278;2957823226;0;116683966;59767557;569646839;351046156;191126519;755600886;376043291;1338035118;0;81020154;318528883;23945702;91706944;151342023;323514508;132465586;1619788108;0;35663812;279146686;330189819;259339212;39784496;432086378;243577705;39444214;79379926;315062215;84574182;12.227593;72346589;84180501;28.531049;55649452;178165026;26393691;151771335;47522431;12.227593;35294839;3577525849;3183083709;79379926;201195497;29.152312;48.031628;5.09483;31.587947;3603;171851174;188448826;632777914;309765678;323012236;651010091;301364514;349645577;630794566;298490378;332304188;775277961;370774317;404503644;603334766;31157658;291758186;261342621;108513257;152829364;48462081;18.027016;30435065
69142;6431;3097093006;3333906994;1564936673;802340438;762596236;3508534569;1716276717;1792257852;1357528757;578475852;779052906;530905376;0;169569973;412122715;770642087;901667428;610451904;1535819472;908780181;2505711121;0;121121409;237397963;334605013;251932532;528089345;678279893;354284966;280334264;0;48448564;174724753;436037074;649734896;82362558;857539579;554495216;651571522;141779729;509791793;115980551;35.913922;80066629;139444263;16.472512;122971752;343454783;69951886;273502897;52691926;19.44141;33250515;6362561026;5710989504;141779729;326604179;50.814088;56.008196;1.126085;75.239244;6431;3097093006;3333906994;1180871799;625464363;555407436;1132971775;53364561;599326164;1222767752;598191761;624575991;115896112;581086763;577874357;1073620173;495144322;578475852;591072478;23546002;355612458;70734903;28.100167;42634736
69143;7560;3389409878;4170590122;1674926322;831607644;843318678;4105082205;1902685908;2202396298;1779991473;655116326;1124875146;6331744903;9.92146;188706628;533041387;881386227;1070108618;817836668;1979134891;851609024;2812743872;4.855355;132637067;299370066;334390814;250707829;741072183;784656821;265053738;3519001031;5.066105;56069561;233671321;546995413;819400789;76764485;119447807;586555286;905334364;234967611;670366753;165857648;53.684948;112172699;179271458;29.522162;149749296;413283239;100793499;31248974;146922019;50.967001;95955018;7487230957;6581896594;234967611;438954422;121.918094;89.976462;1.057201;18.460574;7560;3389409878;4170590122;1242904698;640308359;602596339;136958981;630878409;738711401;1321258465;633522337;687736129;137479731;606682426;768114885;123395899;552233533;681725458;868577583;292859311;575718272;148913143;32.925504;115987639
69149;26583;12375963465;14207036535;638617627;3080924596;3305251674;15529523877;746471931;8064804567;4667299853;1830319559;2836980293;2183350175;24.490309;626546812;2726626964;420276332;3715110241;1976386109;507243953;3489138464;9953247239;18.675298;488719781;1612105916;1894768114;970382675;1626986804;2108494844;1233113808;11880254511;5.815011;137827031;1114521048;2307995206;2744727566;349399305;2963944686;2256024657;3374337035;933191998;2441145037;459814527;146.447234;313367293;885024331;194.402985;690621346;1781643008;487382785;1294260223;247855169;104.958994;142896175;26227387116;22853050081;933191998;1577541295;300.87125;449.111571;6.923189;106.697732;26583;12375963465;14207036535;4769154572;2428649406;2340505166;5635897855;2546860279;3089037575;5662287114;284159807;2820689044;4514930981;2129691353;2385239628;3520140764;1530258973;1989881791;2084054211;79784634;1286207871;396534503;101.059043;295475459
69152;10461;5148116567;5312883433;283235584;1458932734;1373423106;6015471002;3009773652;300569735;1613173158;679410181;933762977;8231157677;0;223472931;507528497;1381532367;1505374291;1315737846;1808998577;1488513169;3998930648;0;1786521;295994469;762461327;369358623;1063758371;769364131;559341627;4232227029;0;4482083;211534028;61907104;1136015668;251979475;1039634446;929171542;916743485;273497047;643246438;166639629;68.939102;97700527;202097959;48.886075;153211884;49465908;128380748;366278332;53346817;27.291122;26055695;10254412231;9337668746;273497047;41896741;77.057081;74.703794;16.631564;55.886589;10461;5148116567;5312883433;2241697139;1190550793;1051146346;2111937896;1038476006;107346189;2173574797;1125342172;1048232625;1805501425;900463335;90503809;1372767723;588842732;783924992;682852661;273847951;40900471;72668357;30.593578;42074779
69153;1355;768092178;586907822;30434662;164711096;139635524;872609581;513358937;359250644;178043799;90022146;88021654;1149417657;0;70017224;245754493;176402144;175072394;164087287;180044291;138039823;691616865;0;60014764;177067019;61026743;100053939;134079905;95023376;64351119;457800792;0;10002461;68687474;115375401;75018455;30007382;85020915;73688704;114710526;12002953;102707573;16003937;2.000492;14003445;2648061;0;2648061;68224995;8001969;60223026;4000984;2.000492;2000492;1341996801;1227286275;12002953;66085661;2.734788;31.019361;0;2.867763;1355;768092178;586907822;22105438;120029528;101024852;349648087;219789162;129858925;254288362;144191874;110096488;277947164;158050611;119896553;184045276;93022884;91022392;60014764;30007382;30007382;8001969;3.000738;500123
69163;3480;1725;1755;991;505;486;1932;972;960;557;248;309;2745;30;190;335;380;465;310;670;365;1310;20;145;200;170;100;245;320;110;1435;10;45;135;210;365;65;350;255;291;81;210;67;25;42;40;10;30;150;35;115;34;11;23;3441;3150;81;154;40;13;0;3;3480;1725;1755;768;394;374;565;302;263;681;323;358;717;355;362;518;251;267;207;93;114;24;7;17
69168;1532;766;766;437714286;230794805;206919481;873438961;429755844;443683117;220846753;105449351;115397403;1183818182;0;109428571;218857143;208909091;134298701;114402597;233779221;164142857;567038961;0;84558442;134298701;79584416;9948052;99480519;109428571;4974026;616779221;0;2487013;84558442;129324675;124350649;14922078;124350649;114402597;162153247;19896104;142257143;44766234;0.994805;43771429;15916883;1.98961;13927273;88537662;13927273;7461039;12932468;2.984416;9948052;1519067532;1356914286;19896104;121366234;7.958442;6.963636;1.98961;3.979221;1532;766;766;337238961;17807013;159168831;22781039;120371429;107438961;294462338;137283117;157179221;362109091;177075325;185033766;218857143;109428571;109428571;86548052;41781818;44766234;4974026;1.98961;2984416
69191;5721;2752439887;2968560113;1337346839;662129505;675217334;3036480788;1506815316;1529665473;1347172373;583495066;763677307;4788278891;0;375308697;1064652219;550559484;401273674;143507529;1420789175;832188113;2306330538;0;282804561;639925474;206355464;92542747;133178576;60595941;345564305;2481948353;0;92504136;424726745;34420402;308730927;10328953;814829765;486623808;620602735;103542573;517060162;159153858;29.628019;129525839;87877986;14.29348;73584506;323819257;50313203;273506054;49751634;9.30787;40443764;5663710573;5043107837;103542573;312125025;33.722477;120.371095;1.013763;49.827803;5721;2752439887;2968560113;959186687;476558208;482628479;884807858;449720463;435087395;85587857;425236049;430642521;1261507562;606801174;654706388;1104726003;551528891;553197112;539820011;212844244;326975766;11507331;29.750858;85322452
69194;6951;3348726637;3602273363;153658482;781975578;754609242;3483275256;1657167844;1826107412;1931139924;909583215;1021556709;5801278213;10.502982;43784004;1121302196;636294149;343734549;236888673;2044913602;969802021;276818743;5.251491;312962716;646319149;224719987;69520244;189084948;979405353;340923542;3033090783;5.251491;124877325;474983047;411574163;274214305;47803724;1065508249;628878479;1014627731;174953543;839674188;184577746;49.669735;13490801;110529453;16.416661;94112792;375774075;73390862;302383213;343746457;35.476284;308270173;6903700497;5889072766;174953543;520699371;151.91257;120.494964;0;46.567284;6951;3348726637;3602273363;10233919;515500836;507891065;1005664134;53063057;475033564;877639885;417682867;459957018;1559839204;719736318;840102885;1605382942;783660986;821721956;765281446;340428743;424852703;113800489;41.086317;72714172
69199;19254;9432323812;9821676188;6205292908;3189716903;3015576005;10297881624;4975212228;5322669396;2750825468;1267394681;1483430787;14295273099;0;392459686;360972152;1651988606;2559047266;2935773284;2651639527;3743392579;6918660109;0;309448379;226597883;837786778;616867643;2362203533;1289995844;1275760048;737661299;0;83011307;134374268;814201828;1942179623;57356975;1361643683;246763253;1802959535;591131834;1211827702;401009279;162.847167;238162112;341943317;80.120369;261822948;877757938;267090704;610667234;182249001;81.073593;101175408;18922286805;17119327269;591131834;820818117;126.573659;131.072271;31.300085;102.063569;19254;9432323812;9821676188;4945726698;2524663875;2421062823;3657056838;1777719587;1879337251;4056561488;2014477706;2042083782;3157137635;1580885649;1576251986;2158755442;992634992;116612045;1118922267;494883305;624038962;159839633;47.058698;112780935
69202;22141;10184331757;11956668243;5405209745;2745729452;2659480293;11271936563;524424036;6027696203;5463853692;2194361944;3269491747;18030017643;0;690671866;3006635809;2712018533;2280103766;1110022916;5652509582;2578055171;8052610923;0;506586824;1734001605;1104244438;580859895;867235795;2316886703;942795663;9977406721;0;184085042;1272634205;1607774094;1699243871;242787121;3335622879;1635259508;2351461163;633161108;1718300055;56048133;184.944832;375536498;336814519;76.093046;260721473;1131860214;278452053;853408161;3223051;93.671178;228633922;21924259078;19572797915;633161108;1088291478;105.394489;267.618543;6.095536;250.900009;22141;10184331757;11956668243;4097064229;2097097079;199996715;3196642595;1539733665;1656908931;37137701;1786306987;1927463113;4422927915;2027036647;2395891268;3867626545;1656351661;2211274885;2442341564;953568191;1488773373;400627052;124.237527;276389525
69204;21019;10120355812;10898644188;5378432393;2850221206;2528211187;11240424583;5396470994;5843953588;4400143025;1873663612;2526479413;17126520208;10.8599;550905874;2306993053;263233283;2450639722;1523882741;4820539717;283036637;811824296;8.032584;386836949;1359127372;1217257489;608146327;127610774;2088035221;1174699278;9008277248;2.827316;164068925;94786568;1415075341;1842493395;247775002;2732504497;1655667092;2023930788;474219531;1549711257;428111905;104.679929;323431975;388250991;69.80376;318447231;92854757;220940675;707606895;279020322;78.795167;200225156;20819241523;18795310736;474219531;1064620122;188.198058;213.182255;12.029115;71.681706;21019;10120355812;10898644188;3916479232;2053111662;186336757;3598719835;1838901045;175981879;3487652167;173185754;1755794627;4353980491;2030814088;2323166403;3563793008;1587199289;197659372;1855403429;810796528;1044606902;242971838;67.675661;175296178
69205;5036;246056181;257543819;1316155498;659989599;656165898;2807549494;1371027476;1436522018;912295009;429544735;482750274;397864457;0;176844287;712749707;742674415;419455937;25231393;1078669479;595936814;1974256413;0;141528036;419426212;328552112;111252906;19684332;539407587;23724624;2004388157;0;35316251;293323495;414122303;308203032;5547061;539261893;358690574;541649312;125336432;41631288;147789498;40.4683;107321198;75679811;13.124154;62555658;274827286;64684619;210142667;43352716;7.059359;36293357;498336693;4441717619;125336432;321341651;26.203072;51.574177;0;17.193981;5036;246056181;257543819;999467939;493080822;506387117;777421835;416475176;360946659;971687773;465057104;50663067;1050323468;490936474;559386994;883385193;432705319;450679874;334573478;156257703;178315775;19140314;6.049213;13091102
69207;3043;1517273313;1525726687;883630544;473228743;410401801;167939402;815710237;863683783;479975436;228334334;251641103;2362743692;15.200067;101333778;400268423;435735245;374934978;248267756;55226909;234734356;1136604979;15.200067;81067022;253334445;141867289;50666889;217867623;283734578;92867067;1226138713;0;20266756;146933978;293867956;324268089;30400133;268534512;141867289;31408136;78000333;236081027;912004;30.400133;60800267;37826831;6.080027;31746804;166840725;36466822;130373902;18213404;5.053351;13160053;3018679893;2704598533;78000333;189494165;16.186729;16.213404;1.013338;13.173391;3043;1517273313;1525726687;70730977;386081694;321228076;443161943;215160943;228001;683322997;328654774;354668223;575202512;292161276;283041236;435388574;206040903;229347671;180374125;83093698;97280427;1824008;6.080027;12160053
69233;1221;599021723;621978277;336195498;175950275;160245223;68216514;332130856;350034284;202639362;90940592;11169877;934118033;0;44481811;252063596;202639362;69193928;24712117;242178749;98848469;459645381;0;34596964;153215127;74136352;1482727;1482727;118618163;49424235;474472652;0;9884847;98848469;12850301;54366658;9884847;123560586;49424235;103790893;20758179;83032714;25700602;6.919393;18781209;1482727;0.988485;13838786;54366658;9884847;44481811;8896362;2.965454;5930908;1212103638;1108312745;20758179;56343627;0.988485;20.758179;0;4.942423;1221;599021723;621978277;265902382;14333028;122572102;157390472;71170898;86219574;228339964;108733316;119606648;291602984;150249673;141353311;184846637;88963622;95883015;86986653;35585449;51401204;5930908;0.988485;4942423
69244;22403;10568530357;11834469643;5631301004;2819720488;2811580517;1262287514;607411897;654875617;4148823855;1674690899;2474132956;18159165694;5.924659;71711931;3183119423;3245847469;2718080706;1146629911;4363729468;2778714747;8376125848;2.742089;553656334;1761497894;1424653167;746369503;993583473;1810136396;1083486992;9783039845;3.18257;163462976;1421621529;1821194302;1971711203;153046438;2553593072;1695227755;2965085462;662990247;2302095216;578859423;144.860078;433999344;524530989;82.173901;442357088;1577661512;370366179;1207295333;284033539;65.590089;21844345;22082079792;19116994329;662990247;1506875957;192.504312;489.487106;0;113.227841;22403;10568530357;11834469643;4232834465;2180404681;2052429784;4268701436;2079425609;2189275827;4680804605;2220253659;2460550945;4036292531;1977942431;20583501;3058309899;1333165174;1725144725;1830178493;690004396;1140174097;295878572;87.334406;208544166
69250;4040;1938;2102;995;503;492;2054;990;1064;991;445;546;3265;0;150;615;420;330;150;1130;470;1565;0;110;360;185;65;130;530;185;1700;0;40;255;235;265;20;600;285;543;87;456;167;30;137;59;1;58;262;43;219;55;13;42;4017;3474;87;361;21;59;0;15;4040;1938;2102;753;379;374;565;280;285;683;316;367;808;401;407;803;375;428;395;173;222;33;14;19
69256;50823;24521071516;26301928484;17709937854;8891836473;8818101381;27439342306;13087251526;1435209078;567371984;2541983517;3131736323;36936171559;10.981187;1167265685;1440360582;4069507813;6666268307;6471782955;5943911692;11166093338;17431166731;4.504752;977370722;921430727;2079309833;1661001736;5119704491;2825296671;38425478;19505004827;6.476436;189894963;518929855;199019798;5005266571;1352078464;3118615021;7323545538;4616845968;1676356915;2940489053;1263358128;595.764961;667593166;87482685;217.607819;657219031;2151753965;691639341;1460114624;326907025;171.344794;155562231;49837703638;4522085767;1676356915;191873092;273.523024;381.939932;34.196102;332.099074;50823;24521071516;26301928484;13877941807;7048017828;6829923979;10752972487;5120643879;5632328608;10388872101;488462035;5504251751;8055389125;3995379232;4060009893;5222064385;2352709216;2869355169;2284959212;1062001323;1222957889;240800883;57.699688;183101195
69259;67129;32178449924;34950550076;21113695584;10561215161;10552480423;36144149522;17386977255;18757172267;9871154894;4230257508;5640897386;50469230355;5.318046;1372202393;1798497711;5415120278;9325636492;9040146936;10169042393;13343266107;23858432787;1.081868;1050343532;1020884629;2551413961;2503841726;7528456985;4793400024;4409010062;26610797568;4.236178;321858861;777613082;2863706317;6821794765;1511689951;5375642369;8934256045;5570170807;2095996725;3474174081;1399431422;595.81523;803616192;1035067101;307.161581;72790552;2712459849;933786991;1778672857;423212435;259.232924;163979512;65913626918;60343456111;2095996725;2213021475;432.656905;493.505282;32.946718;302.0437;67129;32178449924;34950550076;16658752175;8342017106;831673507;1314173901;6327365981;6814373029;13475725596;6489904369;6985821227;11199602126;5540586261;5659015865;760157731;3428879863;4172697447;4513216037;1894979909;2618236128;538387745;154.716434;383671311
