codgeo;TP-SEXE-AGE3P_NBSAL_ENS_ENS_ENS;TP-SEXE-AGE3P_NBSAL_1_ENS_ENS;TP-SEXE-AGE3P_NBSAL_2_ENS_ENS;TP-SEXE-AGE3P_NBSAL_ENS_1_ENS;TP-SEXE-AGE3P_NBSAL_1_1_ENS;TP-SEXE-AGE3P_NBSAL_2_1_ENS;TP-SEXE-AGE3P_NBSAL_ENS_2_ENS;TP-SEXE-AGE3P_NBSAL_1_2_ENS;TP-SEXE-AGE3P_NBSAL_2_2_ENS;TP-SEXE-AGE3P_NBSAL_ENS_ENS_15;TP-SEXE-AGE3P_NBSAL_1_ENS_15;TP-SEXE-AGE3P_NBSAL_2_ENS_15;TP-SEXE-AGE3P_NBSAL_ENS_1_15;TP-SEXE-AGE3P_NBSAL_1_1_15;TP-SEXE-AGE3P_NBSAL_2_1_15;TP-SEXE-AGE3P_NBSAL_ENS_2_15;TP-SEXE-AGE3P_NBSAL_1_2_15;TP-SEXE-AGE3P_NBSAL_2_2_15;TP-SEXE-AGE3P_NBSAL_ENS_ENS_25;TP-SEXE-AGE3P_NBSAL_1_ENS_25;TP-SEXE-AGE3P_NBSAL_2_ENS_25;TP-SEXE-AGE3P_NBSAL_ENS_1_25;TP-SEXE-AGE3P_NBSAL_1_1_25;TP-SEXE-AGE3P_NBSAL_2_1_25;TP-SEXE-AGE3P_NBSAL_ENS_2_25;TP-SEXE-AGE3P_NBSAL_1_2_25;TP-SEXE-AGE3P_NBSAL_2_2_25;TP-SEXE-AGE3P_NBSAL_ENS_ENS_55;TP-SEXE-AGE3P_NBSAL_1_ENS_55;TP-SEXE-AGE3P_NBSAL_2_ENS_55;TP-SEXE-AGE3P_NBSAL_ENS_1_55;TP-SEXE-AGE3P_NBSAL_1_1_55;TP-SEXE-AGE3P_NBSAL_2_1_55;TP-SEXE-AGE3P_NBSAL_ENS_2_55;TP-SEXE-AGE3P_NBSAL_1_2_55;TP-SEXE-AGE3P_NBSAL_2_2_55;TP-SEXE-AGE3P_NBSAL_ENS_ENS_65;TP-SEXE-AGE3P_NBSAL_1_ENS_65;TP-SEXE-AGE3P_NBSAL_2_ENS_65;TP-SEXE-AGE3P_NBSAL_ENS_1_65;TP-SEXE-AGE3P_NBSAL_1_1_65;TP-SEXE-AGE3P_NBSAL_2_1_65;TP-SEXE-AGE3P_NBSAL_ENS_2_65;TP-SEXE-AGE3P_NBSAL_1_2_65;TP-SEXE-AGE3P_NBSAL_2_2_65;EMPL-SEXE_POP_ENS_ENS;EMPL-SEXE_POP_11_ENS;EMPL-SEXE_POP_12_ENS;EMPL-SEXE_POP_13_ENS;EMPL-SEXE_POP_14_ENS;EMPL-SEXE_POP_15_ENS;EMPL-SEXE_POP_16_ENS;EMPL-SEXE_POP_21_ENS;EMPL-SEXE_POP_22_ENS;EMPL-SEXE_POP_23_ENS;EMPL-SEXE_POP_ENS_1;EMPL-SEXE_POP_11_1;EMPL-SEXE_POP_12_1;EMPL-SEXE_POP_13_1;EMPL-SEXE_POP_14_1;EMPL-SEXE_POP_15_1;EMPL-SEXE_POP_16_1;EMPL-SEXE_POP_21_1;EMPL-SEXE_POP_22_1;EMPL-SEXE_POP_23_1;EMPL-SEXE_POP_ENS_2;EMPL-SEXE_POP_11_2;EMPL-SEXE_POP_12_2;EMPL-SEXE_POP_13_2;EMPL-SEXE_POP_14_2;EMPL-SEXE_POP_15_2;EMPL-SEXE_POP_16_2;EMPL-SEXE_POP_21_2;EMPL-SEXE_POP_22_2;EMPL-SEXE_POP_23_2;EMPL-SEXE_NBEMP_ENS_ENS;EMPL-SEXE_NBEMP_ENS_1;EMPL-SEXE_NBEMP_ENS_2;EMPL-SEXE_NBEMP_11_ENS;EMPL-SEXE_NBEMP_11_1;EMPL-SEXE_NBEMP_11_2;EMPL-SEXE_NBEMP_12_ENS;EMPL-SEXE_NBEMP_12_1;EMPL-SEXE_NBEMP_12_2;EMPL-SEXE_NBEMP_13_ENS;EMPL-SEXE_NBEMP_13_1;EMPL-SEXE_NBEMP_13_2;EMPL-SEXE_NBEMP_14_ENS;EMPL-SEXE_NBEMP_14_1;EMPL-SEXE_NBEMP_14_2;EMPL-SEXE_NBEMP_15_ENS;EMPL-SEXE_NBEMP_15_1;EMPL-SEXE_NBEMP_15_2;EMPL-SEXE_NBEMP_16_ENS;EMPL-SEXE_NBEMP_16_1;EMPL-SEXE_NBEMP_16_2;EMPL-SEXE_NBEMP_21_ENS;EMPL-SEXE_NBEMP_21_1;EMPL-SEXE_NBEMP_21_2;EMPL-SEXE_NBEMP_22_ENS;EMPL-SEXE_NBEMP_22_1;EMPL-SEXE_NBEMP_22_2;EMPL-SEXE_NBEMP_23_ENS;EMPL-SEXE_NBEMP_23_1;EMPL-SEXE_NBEMP_23_2;ILTR_POP_ENS;ILTR_POP_1;ILTR_POP_2;ILTR_POP_3;ILTR_POP_4;ILTR_POP_5;TRANS_19_POP_ENS;TRANS_19_POP_1;TRANS_19_POP_2;TRANS_19_POP_3;TRANS_19_POP_4;TRANS_19_POP_5;TRANS_19_POP_6
200017341;408866526;3002790385;1085874876;1995002345;1723629649;271372696;2093662915;1279160736;814502179;31453461;213187983;101346627;177076308;13848327;38593039;137458302;74704714;62753588;3002914625;2260227065;74268756;1469227732;1304100998;165126734;1533686893;956126067;577560826;724340956;512461187;211879768;33575708;276066888;59690191;388583876;236394299;152189577;46875069;16.914149;29960921;12941225;4.978492;7.962732;33933845;11935657;21.998188;523045523;66574582;65530733;106528934;6.988574;536295173;3306747265;786352414;335581268;19856288;2694319266;44364406;50580377;30588203;2.994287;219897065;1646578007;456220256;236199062;6.897602;2536135965;22210176;14.950356;75940731;3.994287;316398108;1660169258;330132158;99382205;12.958686;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;523045523;229869818;2698977587;121919559;101850546;9.009358;523045523;307682595;521597925;91263445;27258924;4146731607;135920735
200017846;21254060195;18469696348;2784363847;10866480254;10134306472;732173782;10387579941;8335389876;2052190065;1904647133;1386187786;518459348;106338835;822486957;240901393;841258784;563700829;277557955;1608995737;1439260536;1697352009;8227892475;7921366802;306525673;7862064895;6471238558;1390826337;3080854782;2594997517;485857265;1479498625;1344494886;135003739;1601356157;125050263;350853526;178600911;95.905686;82695225;95700805;45.957827;49.742977;82900106;49947858;32.952248;23548343016;410358153;379114417;203326899;45.006202;1786096752;18430157773;1269901798;976052564;48328459;1236166875;204749566;274151333;98394531;19.391998;755218217;9514574609;740028103;738506488;16.653905;11186674266;205608587;104.963084;104932368;25.614204;1030878535;8915583164;529873695;237546076;31.674555;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23548343016;5844719747;11140739089;5630895276;910912334;21.076571;23548343016;897951381;1524995575;163501475;183875113;161138545;4664164974
200018083;8350192897;6573354479;1776838418;4413528444;4067321704;346206739;3936664453;2506032774;1430631679;763758712;538605624;225153088;466334655;365905243;100429411;297424057;172700381;124723677;6470240033;5232174805;1238065228;339898413;3227852042;171132088;3071255903;2004322763;106693314;1058593466;781433954;277159513;531226785;469616652;61610133;527366682;311817302;21554938;57600685;21.140096;3646059;16982875;3.947767;13.035107;40617811;17192329;23.425482;9546795797;235666826;234176149;150063459;8.141486;619070613;7103074364;651326765;520006338;25269798;5170687958;16747143;150938013;553703;6.126487;227131912;3806490301;364047285;389077665;4.034564;4376107839;68195396;83.238136;94693159;2.014999;3919387;3296584063;287279479;130928673;21.235233;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9546795797;2144008077;7064364515;231631375;90460195;16.331635;9546795797;613131269;392720317;28600327;64109909;8310634143;137599831
200018166;39790447474;31662719365;8127728109;19690048148;18313772973;1376275175;20100399325;13348946392;6751452933;2760442864;207301122;687431644;1594065448;1288999451;305065997;1166377416;784011769;382365647;30007235519;2431028469;5696950829;147373945;14014657325;722737176;15269841018;10295627365;4974213653;6711080872;51807802;1530300673;321484793;2950290237;264557693;3496232942;2230489963;126574298;311688219;98.643255;213044963;14374027;59.825961;83.91431;167947948;38817295;129.130654;46164445184;789207187;57729037;180576127;33.590495;337386144;34835921855;3645946437;2688207194;39844078;23636199056;488969947;39376844;75778616;16.872878;1249340579;17465317688;1928062908;2004975642;13.112358;22528246128;30023724;183.52193;104797511;16.717617;2124520861;17370604167;171788353;683231552;26.731721;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;46164445184;8410958936;32780094579;4381091766;445742327;146.557575;46164445184;1698542561;1642797484;966501491;420573909;37848751339;35872784
200018406;10879960452;9282378446;1597582005;5362180155;4972466016;38971414;5517780296;4309912431;1207867866;1012099395;790712825;22138657;565868708;445518277;120350431;446230687;345194548;101036139;7850307073;6907707698;942599375;3857886408;3686734375;171152033;3992420665;3220973323;771447342;1873522056;1501379167;372142889;869576409;792311032;77265376;1003945648;709068135;294877513;144031927;82.578756;61453172;68848631;47.902331;20.946299;75183297;34676425;40.506872;12397987773;22811039;402430355;63490399;10.14341;1108041135;9067744762;891551172;6123199;14156249;6350485945;15534795;209387965;35098361;2.001318;501668536;4458676024;542543417;443774142;1.98823;6047501829;7276244;193.04239;28392038;8.142091;606372599;4609068738;349007754;168545759;12.168019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12397987773;5293327814;5562447012;1274496104;266712679;1.004164;12397987773;487104751;690538254;241468314;147183409;10568942021;262751025
200018521;1982996662;1620056539;362940123;996119161;917674973;78444188;9868775;702381566;284495935;180958594;153561838;27396756;115954853;104686421;11268432;65003741;48875417;16128324;1465194186;1219185499;246008687;732511796;689467368;43044428;73268239;529718131;202964259;317733647;241286524;76447124;138615346;120506066;18109281;179118301;120780458;58337843;19110234;6.022678;13087556;9037166;3.015119;6.022047;10073068;3007559;7.065509;2438182503;50008448;58335722;27865568;1;177000903;166878602;290188562;151961046;13036233;1297955032;39305765;41202972;10834154;0;68532205;836244065;186203921;111616832;4.015119;114022747;10702682;17.13275;17031414;1;108468698;832541955;103984641;40344215;9.021114;1445082144;81895785;626124294;33226651;20220426;13.006226;38.445478;10.04968;28395798;25.137048;10;15.137048;0;0;0;84625625;4161839;43007235;896218816;484646328;411572488;25412219;179237028;74885162;103281253;73185998;30095254;10025083;0;10025083;2438182503;674545008;1649004856;38224607;68391679;8.016352;2438182503;18709039;65541989;15940158;29979883;2108533957;31096127
200018653;27252971857;23040354338;4212617519;11301425781;10066789461;123463632;15951546076;12973564877;2977981199;2384109254;1644532177;739577077;1278660396;970817468;307842928;1105448857;673714708;431734149;18784174651;16083329562;2700845089;7521024574;6784502358;736522216;11263150077;9298827204;1964322873;5556454632;4906348561;650106071;2258549857;2107056752;151493106;3297904775;2799291809;498612965;52823332;406.144038;122089282;243190953;204.412883;38.77807;285042367;201731155;83.311212;32947341895;39693127;295965052;23006745;98.589162;3943319832;22288099091;3907393108;1738835374;48141556;14630626677;287187259;154650604;75934277;44.597161;1516036418;9223020062;2192014422;1118428663;18.757811;18316715218;109744011;141.314449;154133173;53.992001;2427283414;13065079029;1715378686;620406712;29.383744;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;32947341895;17043635031;15728257796;0;100932625;74.516444;32947341895;876284665;1697791751;19255103;322991336;27356200305;2501522809
200022986;16600311242;13261258708;3339052534;7695189759;7009814194;685375565;8905121483;6251444515;2653676969;960883451;64918743;311696022;522736387;373276133;149460254;438147064;275911297;162235767;12297261191;10087049725;2210211467;5602002468;5260877256;341125211;6695258724;4826172468;1869086255;3177743127;244918138;728561747;1488111862;1334353793;15375807;1689631264;1114827587;574803677;164423473;75.840174;88583299;82339041;41.307011;41.03203;82084432;34533163;47.551269;20913258475;292794873;146586436;114601734;26.520513;128024149;14739566197;2593210447;1682028297;37708489;10437410095;191133647;91860695;30986272;11.798444;489400302;6880010399;1457785127;1273609682;10.825527;10475848381;101661226;54.725741;83615462;14.722068;790841187;7859555798;113542532;408418615;26.882962;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20913258475;4083218815;1550000632;732704456;527450584;69.8783;20913258475;955679014;563867198;226754055;392266119;18202303153;572388937
200023075;7561850771;6109579211;1452271559;3938139697;3718125796;220013901;3623711074;2391453415;1232257659;789690015;682183171;107506844;444752322;396277084;48475239;344937693;285906087;59031606;5745692892;4681639889;1064053003;2994589073;2884477661;110111412;275110382;1797162229;953941591;984632877;730977416;253655461;481015906;430608792;50407114;503616971;300368624;203248347;41834986;14.778735;27056251;17782396;6.76226;11.020136;24052591;8016475;16.036115;8635768125;142029744;231102228;41985336;10.021759;379863321;6756848383;623192279;431831138;18893938;4653524958;104100395;129667627;8020444;6.002586;130168441;3560180206;396829076;315523059;3.033125;3982243167;37929349;101.434601;33964892;4.019173;24969488;3196668177;226363203;116308079;15.860812;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8635768125;2032201823;3066965701;81851067;74113299;3380.636235;8635768125;636232992;421604797;3476107;27142358;7410147401;105879507
200023125;18609214326;16246568462;2362645864;9112346439;8540503433;571843006;9496867887;7706065029;1790802858;1672065188;1158053081;514012107;906894716;66260772;244286996;765170472;495445361;269725111;13774953872;12411254208;1363699665;6659958365;642825723;231701136;7114995507;5982996978;1131998529;3002992648;2586894831;416097817;1475723823;1402747021;72976802;1527268825;118414781;343121015;159202618;90.366342;68836276;69769535;46.891462;22.878073;89433083;4347488;45.958203;20812414966;487139717;344485821;68868794;39.122372;1081743904;16587853716;1145918206;1036186777;21095657;1050413622;260512904;258007779;24247122;18.495668;435057871;8116025096;614524019;76922078;8.044982;10308278747;226626814;86.478043;44621673;20.626704;646686033;8471828621;531394187;266965997;13.050675;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20812414966;3672838169;7019679543;9918777845;172686657;28.432752;20812414966;601438559;88198057;141536495;373432389;13637295696;5176731258
200023240;10536367473;8923956391;1612411083;5221778699;4857080398;364698302;5314588774;4066875993;1247712781;886570383;640824671;245745712;475019136;374199623;100819513;411551247;266625047;144926199;7712856994;6712074031;1000782964;3830046759;3634611415;195435344;3882810235;3077462615;80534762;1789898228;1485840417;304057812;847961317;793747943;54213374;941936912;692092474;249844438;147041867;85.217273;61824595;68751487;54.521416;14.230071;7829038;30695857;47.594523;11943186482;188712245;268206266;7959845;15.862419;854862762;9129125331;797605375;589963507;19250127;6119769303;130018773;172624651;28125716;0;331051639;455995792;472520141;422417107;3.053355;5823417179;58693472;95.581615;51472733;15.862419;523811123;4569167411;325085234;1675464;16.196772;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11943186482;306754653;5325087404;2832390586;692193069;25.968894;11943186482;595221964;692988993;156058322;86045589;8452641157;1960230457
200023299;3433686325;292044722;513239105;1697213607;1570100147;12711346;1736472718;1350347073;386125645;339965559;266866545;73099014;188271688;155274706;32996981;151693872;111591839;40102033;2566039562;2236531223;329508339;1273123903;1208111072;65012831;1292915659;1028420151;264495509;501478104;401925896;99552208;224786522;202700683;22085839;276691582;199225213;77466369;262031;15.123557;11079543;11031494;4.013686;7.017809;15171606;11109871;4.061735;4401329444;48758606;24914995;21035961;1.991068;1202872802;2134112892;583914806;379717299;4011014;2323938377;33815625;24914995;7987286;1.991068;566322675;1062181957;368938508;257786262;0;2077391067;14942981;0;13048675;0;636550128;1071930934;214976298;121931037;4.011014;6750007229;3428454682;3321552547;65222412;20168729;45.053683;27.758016;15.636648;12121368;40.671382;2053065;20.140731;0.973551;0;0.973551;1979646905;971183891;1008463014;3533948291;1682938684;1851009608;610573692;377516284;233057407;481063036;340479795;140583241;10149945;0;10149945;4401329444;2637387164;1661925035;60173387;27809684;14.034175;4401329444;286909223;959433493;26116016;18979473;2727571747;382319491
200023307;1390941317;11365594426;2543818743;6617090763;603680996;580280802;7292322407;5328784466;1963537941;1283118367;939018437;34409993;733535085;575697499;157837586;549583282;363320938;186262344;10016673656;8495030004;1521643652;4799676029;455495976;244716269;5216997627;3940070244;1276927383;2429519927;1842583974;586935953;1005452562;862898605;142553956;1424067366;979685369;444381997;18010122;88.962011;91139209;78427087;43.254095;35.172991;101674133;45707916;55.966217;16465006755;297795296;389117204;220411346;17.224494;1756095159;1122876967;1525278086;953051337;77264162;8254411506;191886106;26533946;75781663;9.043916;745209384;5329830232;901032967;704939522;31.348255;8210595249;10590919;123.777744;144629683;8.180577;1010885775;5898939438;624245119;248111815;45.915907;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;16465006755;6640108929;9198240901;197883175;392892962;35.880788;16465006755;716977628;612691535;236292815;182839569;14449629349;266575859
200023372;4663575849;3774981874;888593975;2210452743;2002029838;208422906;2453123106;1772952036;68017107;398227804;319957446;78270357;217330612;18124008;36090532;180897192;138717367;42179825;3563149402;2934302857;628846546;1670369783;1547530213;12283957;1892779619;1386772644;506006975;640670589;490417681;150252908;283431029;253073801;30357228;357239561;23734388;119895681;61528054;30.30389;31224164;3932132;20.185744;19.135575;22206734;10118145;12.088589;6669587287;68420579;21160896;1311066;9.037824;1205866966;3345978923;1360045425;626812053;19153961;3452143719;39293445;19160896;2008958;4.008387;591863899;1554117158;836060892;403618858;2.011226;3217443568;29127133;2;11101702;5.029437;614003067;1791861766;523984533;223193195;17.142735;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6669587287;444242957;180762806;69293837;87455503;262.780317;6669587287;46613242;1098313487;191209677;28110515;4068603649;81721754
200023414;172603840948;141041729644;31562111305;84937261832;76452413757;8484848075;87666579116;64589315887;23077263229;1930532389;12746900644;6558423246;10082371999;7304585564;2777786435;9222951892;544231508;3780636812;12690000565;107524153435;19375852216;62820348315;58476735461;4343612854;64079657335;49047417973;15032239361;24779647562;20114931084;4664716478;11316111914;10338404416;977707498;13463535648;9776526668;368700898;1618863846;655.744481;963119364;718429604;332.688316;385.741288;900434242;323056166;577.378076;189675886342;5303713087;487648972;1521151813;960.201893;18986460302;140955824134;9313496854;7542717769;215830771;95465084256;312353442;3595274845;623171908;500.791247;7935339176;69159150236;5175493671;527604404;76.284713;94210802086;2180178667;1281.214874;897979904;459.410647;11051121126;71796673898;4138003183;2266673728;139.546058;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;189675886342;5226720117;116219733435;13199207876;7763023067;226.720795;189675886342;5418282876;14694744036;381891662;2469397889;131611247724;31663297197
200023620;9039164016;7619507234;1419656782;4575714151;4320768644;254945507;4463449865;329873859;1164711274;516646311;370660018;145986293;28156607;2217364;5982967;23508024;148923618;86156623;7211115156;6209699754;1001415402;3616708338;3494362564;122345774;3594406818;271533719;879069628;1261613181;1023048394;238564788;649533692;593582905;55950787;612079489;429465488;182614001;49789368;16.099068;33690299;2790605;11.086774;16.819276;21883318;5012295;16.871023;10488418592;145922553;180325872;37891078;4.024491;550390883;8120609138;895878821;536363613;17012142;5436209279;77071334;114480674;15048634;1.012197;182615754;4185485559;464064869;389496218;6.934041;5052209312;68851219;65.845199;22842445;3.012295;367775129;3935123579;431813952;146867395;10.0781;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10488418592;2165709673;3769050945;4420689762;113963498;19.004714;10488418592;446064356;2829268;83813699;169156584;9181182795;325274358
200023737;13388139673;10669451261;2718688412;6201647698;5504342537;697305161;7186491975;5165108724;2021383251;1121493576;830318412;291175164;62431062;497563802;126746818;497182956;33275461;164428346;9616263561;782345557;1792807991;4433280336;4048127548;385152788;5182983225;3775328022;1407655203;2474680279;1930069902;544610377;1058846366;930144794;128701572;1415833913;999925108;415908805;175702257;85.607377;9009488;85210377;28.506392;56.703984;90491881;57100985;33.390896;15950208295;30421741;210802088;173990953;29.718775;1624709582;11044700865;157593651;938974284;47157828;7817301803;198362948;168456164;69084785;12.288028;627034933;512642084;9258699;674684731;15.099474;8132906492;105854462;42.345924;104906168;17.430747;997674649;5918280024;650066611;264289553;32.058354;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15950208295;7400472506;7588773968;573135789;35444369;33.382342;15950208295;711635388;1604215633;229947344;207523025;12629222948;567663957
200023778;13807899968;11230443483;2577456485;6849046309;6430826956;418219354;6958853659;4799616527;2159237131;1339430899;1100707054;238723845;809693307;708588842;101104465;529737592;392118212;137619381;10274188045;8580417944;1693770101;5037037803;4843873381;193164422;5237150242;3736544563;1500605679;2106654739;1522459945;584194794;968460219;864386291;104073928;113819452;658073653;480120866;87626285;26.85854;60767744;3385498;13.978441;19.876539;53771305;12880099;40.891205;167504658;431807949;430304169;77054163;20.380723;134335443;11504998534;1602642404;1306978163;32945266;867147123;292165291;311613672;29205055;14.3843;466095629;5735582363;870494293;940801196;11.129432;8078994571;139642658;118.690497;47849108;5.996423;877258801;576941617;73214811;366176967;21.815834;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;167504658;4631593849;11327577484;47644652;291477069;23.370878;167504658;789485491;459286285;381965553;303011234;14628074409;188642829
200023794;6781855593;5574262687;1207592905;3516395897;3293716938;222678959;3265459696;2280545749;984913947;581983828;421900595;160083233;339372787;281483026;57889762;242611041;14041757;102193472;5090028603;4307553464;782475138;2665567502;2558039648;107527854;2424461101;1749513817;674947284;1014302999;795463892;218839107;463278198;425107655;38170543;551024802;370356237;180668564;95540162;49.344735;46195427;4817741;29.08661;19.0908;47362752;20258125;27.104627;7934561684;130019281;135187261;90788051;10.900668;741817951;5673142381;680381612;459272813;13051667;4201360396;84929166;95241893;24197102;3.960106;272536044;3035531584;369169383;312727612;3.067504;3733201288;45090115;39.945368;66590948;6.940561;469281907;2637610796;311212229;146545201;9.984163;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7934561684;172931532;5901772005;156382759;140064404;7.027197;7934561684;383414565;288922906;65456064;9670859;6755559564;344499995
