codgeo;STOCD_NBLOG_ENS;STOCD_NBLOG_10;STOCD_NBLOG_21;STOCD_NBLOG_22;STOCD_NBLOG_23;STOCD_NBLOG_30;STOCD_POP_ENS;STOCD_POP_10;STOCD_POP_21;STOCD_POP_22;STOCD_POP_23;STOCD_POP_30;STOCD_DUREE_ENS;STOCD_DUREE_10;STOCD_DUREE_21;STOCD_DUREE_22;STOCD_DUREE_23;STOCD_DUREE_30;ANEMR2_NBLOG_ENS;ANEMR2_NBLOG_0;ANEMR2_NBLOG_1;ANEMR2_NBLOG_2;ANEMR2_NBLOG_3;ANEMR2_NBLOG_4;ANEMR2_NBLOG_5;ANEMR3_NBLOG_ENS;ANEMR3_NBLOG_0;ANEMR3_NBLOG_1;ANEMR3_NBLOG_2;ANEMR3_NBLOG_3;ANEMR3_NBPIECES_ENS;ANEMR3_NBPIECES_0;ANEMR3_NBPIECES_1;ANEMR3_NBPIECES_2;ANEMR3_NBPIECES_3;ANEMR3_POP_ENS;ANEMR3_POP_0;ANEMR3_POP_1;ANEMR3_POP_2;ANEMR3_POP_3;GARL_NBLOG_ENS;GARL_NBLOG_1;GARL_NBLOG_2;NBPIR5P_NBLOG_ENS;NBPIR5P_NBLOG_1;NBPIR5P_NBLOG_2;NBPIR5P_NBLOG_3;NBPIR5P_NBLOG_4;NBPIR5P_NBLOG_5;SUROCCHS1P_NBLOG_ENS;SUROCCHS1P_NBLOG_1;SUROCCHS1P_NBLOG_2;TYPLR-ACHL20_NBLOG_ENS_ENS;TYPLR-ACHL20_NBLOG_1_ENS;TYPLR-ACHL20_NBLOG_2_ENS;TYPLR-ACHL20_NBLOG_3_ENS;TYPLR-ACHL20_NBLOG_ENS_A11;TYPLR-ACHL20_NBLOG_1_A11;TYPLR-ACHL20_NBLOG_2_A11;TYPLR-ACHL20_NBLOG_3_A11;TYPLR-ACHL20_NBLOG_ENS_A12;TYPLR-ACHL20_NBLOG_1_A12;TYPLR-ACHL20_NBLOG_2_A12;TYPLR-ACHL20_NBLOG_3_A12;TYPLR-ACHL20_NBLOG_ENS_B11;TYPLR-ACHL20_NBLOG_1_B11;TYPLR-ACHL20_NBLOG_2_B11;TYPLR-ACHL20_NBLOG_3_B11;TYPLR-ACHL20_NBLOG_ENS_B12;TYPLR-ACHL20_NBLOG_1_B12;TYPLR-ACHL20_NBLOG_2_B12;TYPLR-ACHL20_NBLOG_3_B12;TYPLR-ACHL20_NBLOG_ENS_C100;TYPLR-ACHL20_NBLOG_1_C100;TYPLR-ACHL20_NBLOG_2_C100;TYPLR-ACHL20_NBLOG_3_C100;TYPLR-ACHL20_NBLOG_ENS_C106P;TYPLR-ACHL20_NBLOG_1_C106P;TYPLR-ACHL20_NBLOG_2_C106P;TYPLR-ACHL20_NBLOG_3_C106P;TYPLR-CATL_NBPIECES_ENS_ENS;TYPLR-CATL_NBPIECES_1_ENS;TYPLR-CATL_NBPIECES_2_ENS;TYPLR-CATL_NBPIECES_3_ENS;TYPLR-CATL_NBPIECES_ENS_1;TYPLR-CATL_NBPIECES_1_1;TYPLR-CATL_NBPIECES_2_1;TYPLR-CATL_NBPIECES_3_1;TYPLR-CATL_NBPIECES_ENS_2;TYPLR-CATL_NBPIECES_1_2;TYPLR-CATL_NBPIECES_2_2;TYPLR-CATL_NBPIECES_3_2;TYPLR-CATL_NBPIECES_ENS_3;TYPLR-CATL_NBPIECES_1_3;TYPLR-CATL_NBPIECES_2_3;TYPLR-CATL_NBPIECES_3_3;TYPLR-CATL_NBPIECES_ENS_4;TYPLR-CATL_NBPIECES_1_4;TYPLR-CATL_NBPIECES_2_4;TYPLR-CATL_NBPIECES_3_4;TYPLR-CATL_NBLOG_ENS_ENS;TYPLR-CATL_NBLOG_1_ENS;TYPLR-CATL_NBLOG_2_ENS;TYPLR-CATL_NBLOG_3_ENS;TYPLR-CATL_NBLOG_ENS_1;TYPLR-CATL_NBLOG_1_1;TYPLR-CATL_NBLOG_2_1;TYPLR-CATL_NBLOG_3_1;TYPLR-CATL_NBLOG_ENS_2;TYPLR-CATL_NBLOG_1_2;TYPLR-CATL_NBLOG_2_2;TYPLR-CATL_NBLOG_3_2;TYPLR-CATL_NBLOG_ENS_3;TYPLR-CATL_NBLOG_1_3;TYPLR-CATL_NBLOG_2_3;TYPLR-CATL_NBLOG_3_3;TYPLR-CATL_NBLOG_ENS_4;TYPLR-CATL_NBLOG_1_4;TYPLR-CATL_NBLOG_2_4;TYPLR-CATL_NBLOG_3_4;VOIT_NBLOG_ENS;VOIT_NBLOG_0;VOIT_NBLOG_1;VOIT_NBLOG_2;VOIT_NBLOG_3
200013050;7182033253;5941272327;901694258;111251026;36201353;19161429;1706129606;14441916017;195868159;236872522;64164039;359661892;171436234595;159240063449;58532456;1132024959;418792144;4792108444;7182033253;47363131;904168044;937192055;1363004998;946021855;2558014992;7182033253;47363131;904168044;937192055;4867041845;35940968673;1962615842;3895233292;433883565;25744283889;1706129606;1067516982;226819247;2600045123;11125541485;7182033253;622818915;953844103;7182033253;38453718;270912585;77797996;1397792012;4696894978;7167572751;134937264;7032635486;7062619972;6181281499;866292614;15.045859;1101252599;1000383942;97935758;2.932899;68375536;555040281;126683622;2.031457;1279753063;1127045213;149675264;3.032586;1940686622;179392343;144820866;1.942325;1196547724;101344658;182069959;1.031185;860624605;691442053;165107145;4.075407;41314373146;37541336607;3728148042;44888497;35940968673;33111807026;2793099319;36062328;171462533;96.645331;73.817203;1;1902712072;1706042126;193662702;3.007244;3299229868;2626842125;667568819;4.818925;8503522427;7299579967;118301177;2093069;7182033253;6283557208;883430186;15.045859;41862696;19.251791;21.610905;1;459472793;392880246;64.592602;1.999945;820153684;603890721;213378077;2.884887;7182033253;480949746;2620975412;3220153574;859954521
200015162;2781282974;1645471062;737475854;77146441;9111222;230077396;5886979532;3405703159;1633017328;217484747;176265194;454509104;51119550142;38986154199;6621226694;836853191;512864281;4162451777;2781282974;329961031;500761265;421758723;526848261;351505309;650448384;2781282974;329961031;500761265;421758723;1528801954;11486664515;1130321051;1837156684;167777793;6841408849;5886979532;639085285;1119601962;1011685294;3116606991;2781282974;1671584895;1109698078;2781282974;37719825;293691506;67875513;79896567;972150843;2748560342;133181352;261537899;270826993;1903842914;760024315;44.402701;41129479;277064014;127133186;7.09759;170481983;130061011;39420973;1;436541908;323828844;110713064;2;884295204;588859007;280086003;15.350194;410174283;307721216;91439332;11.013735;395481762;276308822;111231758;7.941182;23199976153;1718078987;5736489718;282696565;11486664515;8755669296;259611758;134877639;140891489;126.855992;10.035497;4;10936945155;7817302911;2989823318;129.818926;635474995;480961672;140513323;14;6348804681;4058859888;2113764112;176180681;2781282974;1968453647;766426625;46.402701;28089511;20.075858;4.013654;4;336547529;1958606801;1287.090509;119.77798;173956905;111723582;56233324;6;2781282974;328870097;1421908084;826402877;204101915
200016905;3159429038;2246518711;618804861;171889115;41623619;80592731;6546264927;4958112574;1113021626;255622575;68126429;151381724;59615479028;50881424359;5411968563;2083385267;159565159;1079135679;3159429038;305430315;511148545;478785955;672729761;396407671;79492679;3159429038;305430315;511148545;478785955;1864064223;13488917235;1165935337;2018501534;1968932463;83355479;6546264927;619553781;102957485;1103626226;379351007;3159429038;2183973768;97545527;3159429038;23980375;226542639;725749783;945727631;1237428611;3112338922;64770977;3047567944;3087947965;2539248323;540739259;7.960384;995135066;89008829;102063875;2.982901;342920397;251792491;91127907;0;416243083;285465283;129778442;0.999358;669649762;510862939;156807631;1.979192;365751983;317000365;47762206;0.989412;298247673;284038955;13199198;1.009519;22226425427;19843616433;2351977491;30831504;13488917235;11677959067;1791055641;19902527;26250397;20.211127;5.03927;1;7022503853;67472252;2702552;5.023453;1688753942;1398221039;285627379;4.905524;5177478721;4418296437;74322383;15958454;3159429038;2594872301;555605902;8.950835;7062613;5.054759;1.007854;1;160390455;1508804769;91.076329;4.023453;40708252;309564608;95533745;1.984167;3159429038;367521942;1526802176;1053151204;211953716
200017341;6829496466;4013140475;1875785996;507352047;137103154;296114794;14200585184;8675491895;3456962599;128494644;219352748;563831502;95367173592;74189402192;12470258634;5648110629;621474829;2437927308;6829496466;911671625;1340753062;1330458347;1565938037;689566708;991108687;6829496466;911671625;1340753062;1330458347;3246613432;28179033081;3198653797;4942225831;5349529444;1468862401;14200585184;1842021881;28346853;3058561189;6465316815;6829496466;3784656543;3044839922;6829496466;167173883;699925749;1441960749;1999219358;2521216726;66909993;183614876;6507384423;6708832798;4467324847;2192587187;48.920763;1469555072;905995025;558518498;5.041549;54092801;197744385;340189338;2.994287;865888732;416914337;447023429;1.950966;177444096;1224540115;529922906;19.977938;1192089463;99941119;184707016;7.971258;86593056;722719795;132226;10.984765;38866196076;29718421661;9009229623;138544793;28179033081;20982447193;7091801349;104784539;365353104;257.508477;104.778064;3.066563;6506851801;6219478269;257791643;29.581889;3814958089;2258987721;1554858567;1.111801;9423945206;6505233993;2853279435;65431778;6829496466;4567105618;2212460554;49.930293;86570335;51.939662;31.56411;3.066563;150666634;1411209977;84.133243;11.32312;1001212066;474978736;525121528;1.111801;6829496466;1091706459;3300112261;2050526363;387151383
200017846;21677764418;1385898884;499737744;2254999342;155895775;410503021;53105176442;35001075233;10237848582;6696328474;318887143;85103701;322165411301;25929780992;30425586149;26481604461;97503565;4985375121;21677764418;2680814758;4365708541;4064588783;4365768038;2330568471;3870315828;21677764418;2680814758;4365708541;4064588783;10566652337;88859920914;8684256448;15149092317;16411270629;4861530152;53105176442;6003082486;10958292392;1207418512;24069616444;21677764418;14462185463;7215578955;21677764418;914076115;2763675778;4560335946;5260762579;8178914;20917414433;1483908193;1943350624;21247025874;13387056561;7774868781;85.100532;4280806472;2759090945;1515666183;6.049344;1528110446;1040360865;469750314;17.999267;4306020221;1881412047;2407819308;16.788867;6256657315;4383787456;1851814065;21.055794;2555485542;1713135307;834217473;8.132762;2319945878;1609269941;695601438;15.0745;100117377714;74412845222;25443647138;260885354;88859920914;66498746288;22149588033;211586592;510463988;290.189536;211.176423;9.09803;3137369714;3027092759;105006465;5.27049;7609623098;459681664;2977876216;34.930242;24740905849;1529149728;9337851642;111556927;21677764418;13605369529;7986283883;86.111007;15063365;66.513285;79.079356;5.04101;689942091;645203597;41.525025;3.21347;2222565689;97441087;1230963379;17.191441;21677764418;3147915792;9889967394;7068228273;1571652959
200018083;8974286045;6430398246;1777234165;577528947;53523396;135601291;22923003364;16513176464;4515234632;149130946;100229119;303053689;163724788483;140434106982;13085749203;7700062215;466976508;2037893575;8974286045;815057648;1506629853;1419211106;1933476384;1156894851;2143016203;8974286045;815057648;1506629853;1419211106;5233387438;44551673647;3593697763;6945314295;7003473186;27009188403;22923003364;210878769;4198847039;424445327;12370915365;8974286045;6751799044;2222487001;8974286045;29708917;273048576;930554901;2141430154;5599543497;8904385843;138723983;876566186;8785811745;838312798;373761558;28.922206;1090541739;1057843631;31698108;1;903004907;83801163;55371657;9.621621;172491828;1618339465;10554254;1.036276;2297749087;218694615;104735376;6.067561;1412483301;1361059189;42374549;9.049562;1357114431;1320927916;34039328;2.147187;49164083603;47586926969;1474266056;102890578;44551673647;43148730306;1325963776;76979565;112262562;91.218879;16.018931;5.024752;1173407625;116338902;2018605;8;3326739769;3183588763;130264745;12.886261;10025575469;9493521269;489245092;42809107;8974286045;8545326825;400037013;28.922206;28232718;20.113671;6.109146;2.009901;25321517;249205868;1.009302;3;769841535;678874905;82089631;8.877;8974286045;949909565;3609785805;3607316346;807274329
200018166;42289487563;30877426117;5724662796;4302096479;458949865;926352306;100572778515;76274874249;12252966638;929176869;826281039;1926887899;69453457489;605980963781;29327991565;45952883088;2152350528;11120385928;42289487563;4428884368;7721086549;6907925125;906339577;6020863952;81473318;42289487563;4428884368;7721086549;6907925125;23231591522;193237603533;16583790167;30605234475;30130803132;115917775758;100572778515;10240041093;19517388287;19224255559;51591093577;42289487563;34342171581;7947315982;42289487563;622973811;3322740556;6768825754;10463520222;2111142722;41733771068;739110675;40994660393;40843417535;28711230813;12018683101;113.503621;4568292678;400257594;557604909;8.11183;2051615;1394728219;647830568;9.056212;5723992803;3871984363;183991972;12.08872;12935412396;9562737768;3320330499;52.344128;9521254709;6699325668;2804928663;17.000379;604284995;3179878855;2848068741;14.902353;228339914523;169382266973;58598943954;358703596;193237603533;152505471799;4047992548;252206254;1756463474;537.962979;1199.96381;18.536685;21159795546;8305588146;12795128177;59.079223;1218605197;8033244049;4123926487;28.881434;5286818046;32971614621;19686632653;209933186;42289487563;29457461815;12716522888;115.50286;596771602;113.610359;467.680324;15.480919;6789997302;170717398;5025.837977;56.985345;3191923992;1693368467;1476591464;21.964062;42289487563;2576533776;16797497046;19113288805;3802167936
200018406;15155246536;10293109409;2726706336;172429733;134906068;276227393;32060625048;22428312661;5262552699;3594707969;209994867;565056852;254524272371;218160270948;17519663191;14930605291;63483634;32788966;15155246536;1497858109;2719881324;2591706148;3186309366;1842654151;3316837438;15155246536;1497858109;2719881324;2591706148;8345800955;64670001498;5461749644;10547500874;10892253187;37768497793;32060625048;3106577109;6091158818;6215825283;16647063838;15155246536;11573919023;3581327513;15155246536;25145324;1225436294;3251435524;4487845127;593907635;1493862101;245673282;14692947727;1497375321;12915518067;197399578;84.239363;2266743957;2113072368;149656814;4.014775;1405820173;1178069417;193751088;33.999669;2680364156;2014983681;657731833;7.648642;4663283798;411844051;532784329;12.058959;2170363953;1911316834;24495248;14.094639;1787177173;1579635258;195119236;12.422679;77489338776;7051256847;6757170825;219599481;64670001498;58952112712;5571936452;145952335;280503064;226.075955;39.361982;15.065127;4174730826;4089378183;53790632;31.562011;8364103389;724500162;109208176;27.020009;18468084946;15904201426;2429455311;134428209;15155246536;13088791632;1980244457;86.210447;90227666;59.642726;16.522541;14.062398;989237749;953535403;20.56023;15.142116;2233372996;1802231664;412128084;19.013248;15155246536;166711522;7275890077;5247876096;964365143
200018521;27934011;2221699307;321769569;164655479;17130018;68146728;5924;484041339;640140206;30347759;20145136;119823678;56871570708;52105800244;2257691551;1372395427;100817433;1034866053;27934011;209070878;363674137;464595665;631224629;394034;730801791;27934011;209070878;363674137;464595665;175606042;12614668015;832187301;1455796923;20092604;8317423392;5924;419699229;816371301;1138254279;3549675192;27934011;1998896709;794504391;27934011;21069919;173802318;504920894;79742717;12961808;2764552264;2440249;2740149774;2766221732;2649680635;106531902;10.009195;1041667275;993489789;43171899;5.005587;299101686;290055975;8045711;1;302315064;288197128;14117936;0;582311466;557161842;23134426;2.015197;288363323;274316835;13031291;1.015197;252462919;246459066;5030638;0.973214;17315829265;16812013032;448451611;55364622;12614668015;12267967;323642554;23058461;32352165;23.228651;9.123514;0;1861022231;1847117182;5854418;8.050631;2807786854;2673700198;109831126;24.25553;396479993;3776081468;149410928;39307534;27934011;2676860003;106531902;10.009195;10097607;7.057828;3.03978;0;483696523;47369442;1.951473;8.050631;677604699;618469218;37887774;21.247708;27934011;250300937;1198568068;1072650427;271881668
200018653;45104355474;18536854646;9758001144;14340473849;8580542;1610971634;97231765243;39818626868;21888988475;30742554473;1586051785;3195543643;694355534332;416231841318;76452286292;170646184937;5657942543;25367279243;45104355474;5181831202;8740480548;7682892194;9056976227;666405471;7778120593;45104355474;5181831202;8740480548;7682892194;23499151529;162924933128;16496564425;2935002702;26438247545;90640094138;97231765243;11016821253;19773628458;17872519931;48568795601;45104355474;21178047592;23926307882;45104355474;1554334526;4689903185;15336629087;15124940565;8398548111;43709849667;3845848683;39864000985;44196086897;22462309496;21590682533;143.094868;78399927;66576683;11823244;0;715536997;453000295;254744543;7.792159;8064755331;3429041957;4608236956;27.476418;16659156175;9308622585;7302839002;47.694588;13299839231;7069291393;6185730818;44.81702;5378399236;2135776583;322730797;15.314683;196456437754;111437182833;84432017076;587237846;162924933128;92129820493;70397366375;39774626;1358161424;689.15201;666.274398;2.735016;5074593249;1766739154;3291244183;16.609912;27098749954;16851471176;1007713212;170.146657;55518085283;28412558104;26859439088;246088091;45104355474;22935552231;22025708374;143.094868;441557675;196.928983;241.893676;2.735016;1595045829;503727986;1085.688636;5.629207;8377126305;4776348904;3506148401;94.629;45104355474;14523599351;2264151316;6806732861;1132510102
200022986;19963050369;14925658734;3474307106;756957214;299066018;507061297;48032003926;37283826642;7374547477;1757873553;541722682;1074033574;310520758735;278116434993;17748245743;709510999;1372680453;6188287556;19963050369;2092469457;3709362238;3273498218;4216881903;3071101925;3599736628;19963050369;2092469457;3709362238;3273498218;10887720456;94283258874;7894074917;14946993128;15106482633;56335708196;48032003926;4919605793;9464025696;9010703595;24637668843;19963050369;1642769841;3535351959;19963050369;478799416;1099379799;2423362046;5126886495;10834622613;19521352079;29247684;19228875239;18947518443;16389439647;247902211;79.056687;1626605135;132052982;298107938;7.967378;3919348;275795874;114288983;1.849944;1027103868;81138599;210919628;4.798249;7212819326;6417487331;766718474;28.61352;5258342837;4589418482;65214213;16.782224;3430712477;2974822149;436844957;19.045371;103845895286;9528432166;8296911379;264662247;94283258874;86689572374;7374907987;218778512;490278723;391.005728;96.411771;2.861224;4849185018;4707576408;132238519;9.370091;4223172671;349616715;693353102;33.652419;22148012699;18909243801;3129067308;109701589;19963050369;17130124984;2751841336;81.084049;129426092;83.145376;44.350103;1.930612;1000704641;949273781;46.18668;5.24418;1054831597;74669966;286689189;21.442748;19963050369;8424597;7339321406;9502869026;2278400236
200023075;8375362881;5989002633;1695710669;473869147;71994242;14478619;1844132506;14138207346;3024996959;895078332;113228799;269813625;147848910482;130676077642;9778015852;451546941;31105733;2568290249;8375362881;955528533;1517603745;136598933;1613390212;951373723;1971477338;8375362881;955528533;1517603745;136598933;4536241272;38671843655;3591059266;6155934048;6139166931;22785683409;1844132506;1850280942;3328772109;3497745087;9764526923;8375362881;7018954225;1356408655;8375362881;105470793;545661465;1318009249;2065398841;4340822532;8255014487;11423161;8140782878;8205241873;5741227904;2438673515;25.340454;1726723717;1107501914;611237143;7.984659;576093384;244504007;331589377;0;1374206666;843777955;529403056;1.025655;1997514556;1513054309;480305023;4.155225;1359910887;1083227153;27264474;4.038994;1170792663;949162566;213494175;8.135922;44946191494;34326899562;10470190555;149101377;38671843655;30186688249;8412545187;72610219;190199826;71.162663;119.037162;0;2410792224;2139568697;20436626;66.857266;367335579;1929479952;1734241946;9.633892;10071519563;6796791375;3199752055;74976134;8375362881;5860213206;2488807927;26.341747;60259523;16.242816;44.016707;0;604213096;489122544;72.212094;42.878458;1031684064;431212809;594715326;5.755928;8375362881;662046433;3779671988;3202599382;731045077
200023125;17866027736;11857456335;2882025261;256961297;272983029;283950141;45093643582;30950226605;6010353708;6927397685;566221569;639444015;278959634104;222443793977;15423276496;35466331455;2485125821;3141106355;17866027736;1727577608;3338805685;3114707811;3956705597;2490424058;3237806978;17866027736;1727577608;3338805685;3114707811;9684936632;76613859199;5796770549;11975763967;12680575803;4616074888;45093643582;4123277518;8545728986;9178172298;23246464781;17866027736;13860108577;4005919159;17866027736;826849121;1965638777;2978233876;4129348999;7965956964;17178784496;1220257365;15958527131;17566143435;11525362052;5870229509;170.551874;615398869;376935424;23544249;3.020954;64661985;422996635;212953232;10.669983;4173589495;2577958101;1575776661;19.854732;7763485588;5816024647;1836340243;111.120698;2969010562;187005716;1087233706;11.719695;1398039073;461390085;922483177;14.165812;81352772356;62101145092;18802725225;448902039;76613859199;5917130811;17125617876;316933214;208305981;157.128693;49.145179;2.03211;1068704339;666881694;273799707;128.022938;3461902837;2105826596;1354162464;1.913777;19188595331;12149720199;6733323541;305551591;17866027736;11579613897;6112831073;173.582766;50381028;27.102684;21.246233;2.03211;352338709;12637377;97.942001;128.022938;919847858;416629848;501304234;1.913777;17866027736;186210392;800581583;659716523;1400942756
