codgeo;D1_st_Living;Median_st_Living;D9_st_Living;Interdecile_91_Ratio;Taxable_HH;Poverty_amg_Owners;Poverty_amg_Tenants;-30_Poverty;3039_Poverty;4049_Poverty;5059_Poverty;6074_Poverty;75+_Poverty;Poverty;Activity_Income;Salary_Income;Unemployment_Benef;Self-Employment;Pensions_Annuities;Estate;Social_Benef;Family_Benef;Social_Minima;Housing_Benef;Tax;taux_cumu_1_inj
200069185;12040;20700;32730;2,7;44,1;9,5;22,8;NA;16,0;11,7;13,4;9,3;14,9;12,9;62,6;52,4;2,0;8,2;36,3;10,9;5,4;1,8;2,5;1,1;-15,2;0,667
200069193;14500;23600;38240;2,6;55,5;5,0;15,7;10,8;8,1;7,1;6,8;5,0;NA;6,9;77,0;69,5;2,5;5,0;25,6;10,5;3,9;2,1;1,0;0,8;-17,0;0,669
200069227;12250;21710;39090;3,2;49,8;8,2;26,3;NA;14,0;15,4;11,7;10,1;9,6;12,3;65,2;48,2;2,3;14,7;35,4;12,7;4,4;1,6;1,9;0,9;-17,7;0,685
200069235;11130;18840;31040;2,8;36,0;11,9;35,3;24,9;20,8;19,3;18,7;13,6;18,6;18,7;68,1;56,5;2,6;9,0;27,8;9,9;7,9;3,5;2,8;1,6;-13,7;0,683
200069250;10770;20220;35420;3,3;47,0;5,1;34,6;30,8;22,8;20,7;16,6;11,1;7,8;17,8;69,5;60,4;3,2;5,9;30,7;8,8;7,7;2,5;3,1;2,1;-16,7;0,651
200069268;12630;20920;32650;2,6;43,7;7,7;21,4;NA;NA;12,5;NA;NA;NA;11,2;67,4;56,0;2,6;8,8;32,1;10,4;4,9;2,4;1,6;0,9;-14,8;0,646
200069300;11250;20310;33860;3,0;44,6;6,9;33,2;29,3;21,2;18,5;15,7;10,5;11,7;16,3;64,7;56,0;3,2;5,5;36,0;8,4;6,8;2,0;3,1;1,7;-15,9;0,656
200069383;11290;20130;33740;3,0;42,1;10,3;31,6;24,9;20,3;17,5;17,5;11,4;13,5;16,0;58,6;48,1;2,4;8,1;39,7;11,3;5,7;1,9;2,5;1,3;-15,3;0,619
200069391;13400;21840;34890;2,6;48,3;6,0;20,7;11,4;8,8;10,1;9,3;6,4;11,3;9,1;68,8;58,0;2,5;8,3;32,8;9,8;4,5;2,2;1,4;0,9;-15,9;0,702
200069409;12430;21560;35610;2,9;49,8;5,0;28,8;22,4;14,9;14,3;11,4;6,8;7,1;11,9;67,9;59,4;2,8;5,7;34,4;9,1;5,8;2,2;2,2;1,4;-17,2;0,710
200069417;12460;20870;34080;2,7;44,0;7,8;24,2;NA;13,3;11,5;13,0;7,9;12,9;11,7;67,3;56,7;3,5;7,1;33,4;9,1;4,9;2,1;1,8;1,0;-14,7;0,679
200069425;12240;20410;32250;2,6;41,3;8,4;23,0;15,3;12,7;14,5;13,9;9,2;12,2;12,6;63,9;54,7;2,2;7,0;35,2;10,0;5,3;2,1;2,0;1,2;-14,4;0,694
200069433;10790;19000;30290;2,8;34,9;11,8;42,1;NA;24,4;20,0;20,6;13,5;14,3;19,1;61,4;51,7;3,3;6,4;36,9;6,9;7,4;2,8;3,1;1,5;-12,6;0,661
200069441;12730;21870;35560;2,8;46,8;6,9;26,5;17,6;14,2;12,2;9,5;7,7;10,8;10,9;73,6;66,9;3,0;3,7;28,9;9,2;4,0;1,7;1,5;0,8;-15,7;0,675
200069458;10850;19130;30980;2,9;39,0;11,6;34,4;NA;24,2;23,6;20,0;13,3;12,4;18,9;58,1;49,0;2,9;6,2;40,3;9,4;6,0;2,2;2,4;1,4;-13,8;0,670
200069482;12820;21820;35950;2,8;48,4;7,1;25,5;12,5;11,2;11,5;10,7;7,1;14,4;10,7;74,8;64,0;2,4;8,4;26,9;10,1;4,6;2,3;1,5;0,8;-16,4;0,707
200069516;14710;23030;36710;2,5;56,1;5,0;14,0;NA;NA;5,1;7,1;NA;NA;5,2;74,8;66,3;2,3;6,2;29,4;8,7;3,8;2,2;1,0;0,6;-16,7;0,711
200069524;12890;21150;32700;2,5;43,8;6,7;22,2;14,0;10,9;11,1;10,9;7,5;10,6;10,5;74,6;66,8;3,0;4,8;26,0;8,4;5,3;2,8;1,5;1,0;-14,3;0,677
200069532;11660;19970;32460;2,8;42,7;7,3;29,4;22,1;17,7;17,6;16,6;10,4;9,1;15,1;66,1;57,9;2,9;5,3;33,8;8,4;6,6;2,5;2,5;1,6;-14,9;0,648
200069540;17310;27530;45440;2,6;73,1;5,0;12,8;NA;NA;NA;NA;NA;NA;5,0;79,7;71,8;1,7;6,2;27,1;11,1;2,4;1,4;0,6;0,4;-20,3;0,734
200069565;16910;32500;54270;3,2;75,4;5,0;8,5;NA;NA;NA;NA;NA;NA;5,0;99,5;92,0;3,3;4,2;13,9;6,5;1,6;0,8;0,5;0,3;-21,5;0,515
200069581;12650;21360;33920;2,7;46,4;6,7;22,3;16,0;11,1;11,5;12,4;8,1;11,9;11,2;74,3;65,3;3,4;5,6;27,0;8,5;5,5;2,3;2,1;1,1;-15,3;0,641
200069599;11530;20210;33980;2,9;41,2;10,4;27,9;NA;13,8;16,6;15,6;11,6;17,5;15,0;69,7;55,6;3,4;10,7;28,3;11,6;5,6;2,2;2,3;1,1;-15,2;0,642
200069615;13130;21920;35330;2,7;49,4;6,8;22,1;NA;9,9;10,2;10,6;6,5;12,0;9,8;69,4;60,5;2,4;6,5;33,5;8,6;4,1;2,0;1,3;0,8;-15,6;0,630
200069623;12950;22030;37040;2,9;48,5;5,7;23,1;NA;9,9;11,2;10,3;9,0;10,4;10,3;71,8;62,3;2,8;6,7;31,7;8,0;4,1;1,8;1,4;0,9;-15,6;0,621
200069631;12630;20870;33130;2,6;44,6;8,1;21,9;NA;12,4;11,6;9,6;8,5;14,6;11,2;68,1;57,3;3,3;7,5;33,1;8,7;4,8;2,1;1,7;1,0;-14,7;0,706
200069649;12670;20920;32820;2,6;43,8;7,4;24,1;NA;13,1;12,4;10,5;8,0;12,0;11,3;65,6;56,4;2,6;6,6;34,3;9,7;5,0;2,1;1,9;1,0;-14,6;0,735
200069656;11710;20100;33130;2,8;41,7;8,8;28,3;NA;17,8;17,8;16,3;10,3;12,4;14,8;64,2;54,8;3,7;5,7;35,8;8,7;5,7;2,3;2,1;1,3;-14,4;0,672
200069664;12020;20150;31500;2,6;40,0;8,9;29,8;NA;16,0;16,1;15,1;9,0;NA;13,3;62,6;52,8;2,3;7,5;36,7;8,9;5,4;2,1;2,3;1,0;-13,6;0,682
200069672;10820;18980;31680;2,9;37,8;10,5;38,7;32,0;23,5;21,6;18,9;12,1;15,9;19,5;66,5;56,4;2,9;7,2;30,5;9,3;7,7;3,0;3,0;1,7;-14,0;0,680
200069698;12510;21810;36810;2,9;50,1;6,1;27,3;NA;14,3;13,6;13,5;8,2;NA;11,7;67,4;55,5;2,5;9,4;35,4;9,5;4,6;1,8;1,8;1,0;-16,9;0,677
200069722;11780;19980;31460;2,7;43,3;9,3;30,2;20,7;17,1;17,0;15,0;11,3;11,5;15,0;67,8;59,0;2,7;6,1;31,5;9,1;6,0;2,3;2,5;1,2;-14,4;0,705
200069730;11760;20330;32250;2,7;44,6;8,7;26,8;20,9;15,3;15,9;14,2;10,9;10,6;14,0;67,0;58,5;3,2;5,3;33,4;8,2;5,9;2,4;2,3;1,2;-14,5;0,692
200069748;12570;20520;32710;2,6;40,3;8,5;24,2;NA;10,8;10,8;12,5;9,1;15,9;11,4;73,5;63,4;2,5;7,6;27,3;8,6;5,1;2,5;1,7;0,9;-14,5;0,646
200069755;11930;20200;32550;2,7;41,1;9,8;28,5;18,2;14,4;14,4;14,1;11,3;14,8;13,9;66,3;56,9;2,3;7,1;34,3;8,9;5,4;2,1;2,2;1,1;-14,9;0,685
200069763;13240;21590;33550;2,5;47,7;5,9;23,8;12,7;9,4;9,1;9,0;7,5;12,9;9,4;76,6;68,5;2,7;5,4;26,3;8,2;4,5;2,4;1,3;0,8;-15,6;0,668
200069821;12030;20480;33610;2,8;45,8;5,4;27,7;24,5;17,8;15,3;13,8;7,4;8,2;13,6;66,6;58,0;3,2;5,4;34,0;8,0;6,6;2,4;2,8;1,4;-15,2;0,705
200069839;12580;21180;36080;2,9;49,0;6,2;21,7;15,7;13,4;13,1;12,0;8,4;9,5;11,7;70,0;60,0;2,6;7,4;32,1;8,8;5,2;2,2;2,0;1,0;-16,1;0,702
200069847;13330;21660;34430;2,6;47,7;5,5;20,9;NA;8,7;9,4;10,2;6,6;NA;9,1;76,6;67,7;2,6;6,3;25,8;7,9;4,9;2,5;1,5;0,9;-15,2;0,693
200069854;11090;21530;37260;3,4;50,4;5,0;32,7;33,0;18,6;16,5;13,3;8,3;7,6;15,4;72,4;65,0;2,7;4,7;30,0;9,2;6,2;2,2;2,3;1,7;-17,8;0,675
200069912;12530;20810;33100;2,6;45,1;7,7;24,1;NA;NA;13,5;NA;NA;NA;11,7;64,4;55,3;2,9;6,2;36,8;8,7;5,1;2,2;1,8;1,1;-15,0;0,675
200069953;14500;24330;38750;2,7;61,7;5,0;18,0;10,5;8,0;7,6;6,3;5,0;5,3;6,9;80,8;74,4;2,7;3,7;26,3;7,0;3,5;2,0;0,9;0,6;-17,6;0,671
200069961;11680;20550;33370;2,9;45,6;6,6;33,2;24,7;20,9;18,6;14,3;8,9;6,6;14,4;60,6;52,0;2,5;6,1;39,0;9,9;5,6;2,3;2,0;1,3;-15,1;0,698
200069995;11410;20110;32420;2,8;43,3;9,4;28,7;24,5;17,7;17,9;16,6;10,9;11,7;15,7;67,4;57,0;3,5;6,9;33,0;8,5;6,4;2,3;2,7;1,4;-15,3;0,620
200070035;11370;19560;31780;2,8;37,6;12,0;33,2;21,6;17,2;16,2;18,9;13,2;16,0;16,4;60,6;51,1;2,5;7,0;37,8;9,8;5,7;2,2;2,3;1,2;-13,9;0,686
200070043;11290;19610;32220;2,9;38,5;11,5;29,9;20,8;16,2;17,6;17,5;12,3;15,4;15,8;59,2;50,1;2,4;6,7;40,1;10,4;4,7;1,8;1,9;1,0;-14,4;0,708
200070068;11950;20520;32370;2,7;42,8;8,0;27,6;16,8;13,1;14,4;14,8;10,9;10,9;13,3;70,0;62,1;2,5;5,4;29,3;9,6;5,8;2,5;2,1;1,2;-14,7;0,714
200070092;11350;20430;33890;3,0;44,4;8,3;28,6;25,2;17,4;17,3;15,5;10,5;11,3;15,4;71,3;62,0;3,5;5,8;29,5;8,1;6,8;2,4;2,9;1,5;-15,7;0,635
200070100;12730;22010;35600;2,8;52,5;5,5;24,7;13,5;13,3;11,8;9,9;9,9;NA;10,9;71,8;65,2;2,6;4,0;31,4;8,4;4,5;2,2;1,4;0,9;-16,1;0,674
200070118;14560;23760;38340;2,6;57,0;5,0;15,0;NA;6,3;6,8;6,7;NA;NA;6,3;77,9;70,9;2,5;4,5;25,2;10,0;3,9;2,2;1,0;0,7;-17,0;0,675
200070126;12970;21280;34630;2,7;46,9;6,1;24,2;NA;14,1;11,2;NA;NA;NA;10,3;72,0;58,8;2,9;10,3;28,2;10,8;5,0;2,5;1,5;1,0;-16,0;0,668
200070142;13220;21620;33630;2,5;51,2;5,3;22,8;NA;11,0;9,3;8,9;7,7;NA;9,5;74,1;66,4;3,2;4,5;29,4;6,8;4,9;2,4;1,6;0,9;-15,2;0,664
200070159;13520;22030;35410;2,6;51,1;5,5;20,6;NA;8,6;10,5;8,9;6,2;NA;8,6;75,4;64,8;2,6;8,0;25,3;10,1;4,5;2,5;1,2;0,8;-15,3;0,668
200070167;12170;20590;32290;2,7;45,1;7,9;28,5;NA;16,3;13,8;15,1;8,3;NA;13,0;64,5;55,5;2,8;6,2;36,3;8,0;5,5;2,4;1,9;1,2;-14,3;0,661
200070183;14160;23070;36720;2,6;57,0;5,0;19,0;12,7;7,9;8,2;7,5;5,1;6,1;7,4;74,5;68,0;2,4;4,1;28,7;9,8;4,0;2,2;1,1;0,7;-17,0;0,696
200070233;14560;21890;33340;2,3;48,4;5,0;16,3;8,2;6,2;5,8;5,7;5,0;7,4;6,0;80,9;74,0;2,5;4,4;20,9;9,4;4,3;2,7;0,9;0,7;-15,5;0,695
200070282;10590;19090;32120;3,0;35,6;13,7;34,3;NA;21,4;20,8;21,2;13,6;17,6;18,9;56,5;46,1;2,8;7,6;40,3;10,5;6,3;2,0;2,9;1,4;-13,6;0,682
200070290;10130;20600;37030;3,7;28,7;13,4;36,2;25,7;23,0;19,7;18,2;13,0;12,5;18,4;40,6;34,4;2,8;3,4;24,8;39,5;4,5;1,6;1,9;1,0;-9,4;0,589
200070308;11780;21560;37930;3,2;52,8;5,0;27,3;21,0;17,6;16,7;13,8;8,6;7,3;13,9;70,9;61,3;2,7;6,9;31,9;9,9;5,4;2,3;1,9;1,2;-18,1;0,658
200070316;12030;20290;31560;2,6;42,7;8,1;27,9;NA;15,6;16,7;14,9;9,9;9,1;13,2;59,4;50,9;2,4;6,1;41,2;9,0;4,8;1,7;2,0;1,1;-14,4;0,736
200070324;11090;20070;32080;2,9;42,0;7,0;34,7;30,5;21,4;19,8;16,3;9,8;7,9;16,7;66,1;58,5;3,1;4,5;33,8;7,5;7,5;2,6;3,2;1,7;-14,9;0,664
200070332;11670;20180;31290;2,7;41,7;10,3;31,4;NA;15,6;16,3;15,0;9,8;14,0;14,1;56,0;46,6;2,7;6,7;42,0;11,0;4,9;1,8;2,1;1,0;-13,9;0,687
200070340;12820;22340;35430;2,8;56,1;5,9;20,4;NA;NA;14,2;NA;NA;NA;10,4;69,8;56,2;3,3;10,3;32,0;11,8;3,0;1,6;0,8;0,6;-16,6;0,670
200070365;10100;18830;31590;3,1;38,9;14,5;38,5;35,0;24,3;24,9;21,2;14,0;18,2;21,3;64,6;53,3;4,1;7,2;33,7;8,7;7,9;2,8;3,4;1,7;-14,9;0,590
200070373;11410;19860;32100;2,8;40,8;9,0;32,8;16,6;19,0;17,7;16,9;11,1;9,8;14,9;59,9;51,4;2,8;5,7;39,8;9,3;5,3;2,2;1,9;1,2;-14,3;0,675
200070407;12330;21220;34150;2,8;45,6;7,8;24,8;17,4;14,0;13,2;11,9;9,7;10,0;12,2;68,4;59,8;2,9;5,7;32,3;9,5;5,2;2,1;2,0;1,1;-15,4;0,674
200070431;12800;21860;35430;2,8;49,1;6,2;24,5;18,6;12,0;11,6;10,8;7,9;9,3;10,8;71,2;62,8;2,8;5,6;29,7;10,3;4,8;2,2;1,6;1,0;-16,0;0,623
200070449;15020;24260;39510;2,6;59,7;5,0;17,4;9,1;5,0;6,5;5,8;5,0;7,0;5,7;78,7;70,4;2,3;6,0;26,3;9,2;3,3;1,9;0,9;0,5;-17,5;0,724
200070464;13190;22590;37380;2,8;56,0;5,0;20,1;NA;10,9;10,2;11,8;6,5;NA;9,6;68,4;58,2;2,8;7,4;33,0;12,5;3,6;1,6;1,2;0,8;-17,5;0,658
200070506;11940;20690;32110;2,7;41,6;10,1;27,2;NA;13,6;13,0;13,8;11,5;15,1;13,4;65,7;56,4;2,3;7,0;36,0;8,2;4,7;1,9;1,9;0,9;-14,6;0,687
200070514;12410;21950;37960;3,1;50,9;6,1;25,9;20,0;14,7;13,6;12,1;7,4;8,7;11,9;69,6;59,2;2,7;7,7;31,9;10,7;5,1;1,7;2,2;1,2;-17,3;0,648
200070530;11430;20060;32810;2,9;43,5;9,2;29,5;25,8;19,5;19,0;15,2;10,9;11,3;15,5;62,3;52,2;2,9;7,2;39,2;8,5;5,4;2,0;2,2;1,2;-15,4;0,691
200070548;12490;20320;32080;2,6;41,3;8,1;25,7;NA;16,1;13,9;13,7;7,5;9,8;12,0;60,7;51,8;2,4;6,5;38,9;10,3;4,6;1,9;1,7;1,0;-14,5;0,685
200070555;14120;22650;35950;2,5;52,6;5,0;18,3;NA;8,2;9,0;7,1;5,0;NA;7,5;74,2;67,0;2,5;4,7;27,7;9,9;4,3;2,4;1,1;0,8;-16,1;0,665
200070563;12220;21620;35610;2,9;49,0;5,5;28,0;22,5;15,0;13,9;10,8;8,4;8,7;12,5;74,1;67,1;2,6;4,4;28,4;8,1;5,8;2,4;2,1;1,3;-16,4;0,668
200070571;13940;22200;34290;2,5;53,2;5,5;NA;NA;NA;NA;NA;NA;NA;7,5;72,4;64,6;2,4;5,4;30,5;8,3;4,5;2,0;1,7;0,8;-15,7;0,700
200070589;14530;24080;38680;2,7;58,7;5,0;17,3;NA;6,2;7,5;7,8;NA;NA;6,7;77,6;69,0;2,3;6,3;27,0;9,5;3,3;1,9;0,9;0,5;-17,4;0,682
200070647;11080;20100;33920;3,1;43,7;9,8;32,5;23,8;21,5;22,8;18,4;11,1;11,6;17,2;59,0;49,8;3,1;6,1;40,0;9,9;6,8;2,2;2,9;1,7;-15,7;0,619
200070662;13520;21250;32290;2,4;43,8;5,9;20,8;NA;8,8;8,9;7,8;6,9;13,0;8,8;80,4;72,5;2,7;5,2;21,8;6,8;5,7;3,1;1,6;1,0;-14,7;0,630
200070670;12310;20350;32220;2,6;41,0;8,3;26,2;16,0;13,5;14,1;14,7;7,8;12,0;12,6;65,3;53,9;2,7;8,7;34,2;10,4;5,7;2,5;2,1;1,1;-15,6;0,654
200070688;12670;20340;30500;2,4;39,6;7,6;22,3;NA;12,1;11,7;10,8;7,9;13,9;11,2;70,2;61,5;2,5;6,2;29,5;8,1;5,9;2,9;1,9;1,1;-13,7;0,647
200070712;10970;19460;31930;2,9;38,9;10,5;35,7;24,9;23,7;20,7;16,6;12,5;11,8;17,4;63,0;55,2;3,4;4,4;36,0;9,0;6,3;2,2;2,7;1,4;-14,3;0,665
200070720;11570;21390;36300;3,1;49,0;9,4;27,1;22,7;18,9;17,5;16,2;9,0;11,3;14,2;56,3;45,9;3,8;6,6;44,4;11,6;4,4;1,5;1,9;1,0;-16,7;0,679
200070738;14000;23160;37700;2,7;53,1;5,2;18,8;NA;9,2;8,2;7,1;5,7;NA;7,8;73,9;66,6;2,5;4,8;27,0;11,6;3,6;1,8;1,2;0,6;-16,1;0,687
200070746;11550;21450;37420;3,2;48,3;6,6;31,0;25,3;20,9;17,0;12,7;9,5;8,5;14,4;72,7;65,3;2,9;4,5;29,7;8,7;5,4;1,8;2,3;1,3;-16,5;0,629
200070753;13910;23850;38740;2,8;57,7;5,0;21,9;15,9;8,9;8,7;7,7;5,5;7,9;8,2;75,5;68,5;2,3;4,7;28,8;9,3;3,9;1,8;1,3;0,8;-17,5;0,694
200070761;11200;19910;32790;2,9;41,6;12,6;32,5;20,5;21,8;21,1;15,9;11,8;14,0;16,6;57,9;49,6;2,7;5,6;39,4;12,8;4,9;1,7;2,2;1,0;-15,0;0,638
200070779;15770;25960;41560;2,6;69,3;5,0;15,2;NA;5,0;5,2;5,9;5,0;NA;5,1;86,3;79,5;2,3;4,5;22,2;7,6;3,1;1,9;0,8;0,4;-19,2;0,640
200070787;11800;20560;32430;2,7;44,7;9,9;27,4;NA;18,0;16,4;13,2;11,6;12,8;14,2;60,8;52,1;2,9;5,8;41,1;7,4;5,4;1,6;2,6;1,2;-14,7;0,680
200070795;10610;19500;31950;3,0;37,3;15,6;32,1;NA;NA;19,3;22,5;15,0;20,3;19,2;54,0;42,8;2,6;8,6;44,2;10,1;5,4;1,5;2,8;1,1;-13,7;0,665
200070803;12670;21690;33710;2,7;48,6;8,5;25,4;NA;11,3;9,9;11,9;8,6;14,8;11,1;70,0;61,4;2,6;6,0;34,3;7,3;3,9;1,9;1,3;0,7;-15,5;0,677
200070811;12390;20970;34670;2,8;47,3;8,0;22,2;NA;15,7;16,0;12,3;7,4;10,0;12,1;62,2;49,7;3,4;9,1;39,0;10,4;3,9;1,4;1,6;0,9;-15,5;0,711
200070829;11230;20440;32160;2,9;43,0;11,9;31,3;NA;NA;20,3;NA;11,9;NA;15,8;56,8;47,5;2,9;6,4;44,1;8,9;4,6;1,6;2,1;0,9;-14,4;0,653
200070845;11420;20530;33770;3,0;40,4;8,5;32,0;24,2;17,0;17,7;16,0;10,2;11,1;15,3;62,7;55,7;3,1;3,9;30,4;14,4;6,1;2,1;2,5;1,5;-13,6;0,626
200070852;14430;27900;53960;3,7;52,5;5,1;15,7;NA;7,3;6,3;7,7;7,7;NA;7,4;87,6;80,4;3,0;4,2;17,7;8,1;2,1;1,2;0,5;0,4;-15,5;0,534
200070894;14820;24330;41920;2,8;61,6;5,0;15,4;NA;6,7;6,4;6,2;5,0;NA;5,9;78,2;64,7;2,1;11,4;25,5;12,9;3,2;1,6;1,0;0,6;-19,8;0,699
200070902;13130;21220;32520;2,5;46,1;5,1;24,7;14,5;11,1;9,5;9,0;7,8;NA;9,7;72,5;66,0;2,8;3,7;29,9;6,8;5,4;2,7;1,7;1,0;-14,6;0,650
200070910;14030;22420;34530;2,5;53,3;5,0;NA;NA;NA;NA;NA;NA;NA;7,9;69,9;60,5;2,5;6,9;31,4;10,1;4,5;2,3;1,4;0,8;-15,9;0,692
200070928;11560;19770;32030;2,8;42,2;8,3;34,5;22,0;19,0;16,9;16,6;10,9;NA;15,9;73,2;62,3;3,1;7,8;25,8;8,9;6,9;3,0;2,5;1,4;-14,8;0,677
200070936;11620;20120;34260;2,9;43,5;9,9;29,6;19,2;17,7;17,0;16,7;10,1;11,9;15,0;65,7;53,3;2,9;9,5;33,7;10,7;5,4;2,2;2,2;1,0;-15,5;0,746
200070944;11980;19660;31510;2,6;43,0;7,4;28,9;21,8;15,8;15,3;14,0;9,4;9,5;13,6;67,4;59,3;2,8;5,3;33,4;7,8;6,0;2,3;2,5;1,2;-14,6;0,716
200070951;11830;20910;34460;2,9;46,3;7,9;32,0;24,3;16,5;15,3;14,3;9,5;10,8;14,2;71,0;61,5;2,8;6,7;29,8;8,9;5,9;2,5;2,3;1,1;-15,6;0,710
200070969;13250;22150;35610;2,7;52,3;5,7;22,5;NA;10,9;10,2;9,0;7,1;NA;9,5;77,5;69,0;2,7;5,8;24,6;9,4;4,8;2,3;1,7;0,8;-16,3;0,699
200070977;11260;19840;32730;2,9;43,0;7,9;32,4;25,5;19,7;19,7;13,9;9,8;NA;15,9;71,2;61,1;3,4;6,7;28,5;8,3;7,0;2,7;2,8;1,5;-15,0;0,662
200070985;10730;19290;31820;3,0;42,7;8,8;40,2;25,7;26,8;23,3;19,0;10,8;9,8;18,9;66,5;57,9;3,4;5,2;32,9;8,0;7,4;2,8;3,0;1,6;-14,8;0,671
200070993;10820;19480;33030;3,1;42,2;8,5;35,8;33,8;25,7;21,4;17,7;12,8;10,0;18,8;63,3;54,5;2,9;5,9;35,3;9,5;7,5;2,2;3,6;1,7;-15,6;0,723
200071017;12170;21030;34460;2,8;47,0;8,0;25,6;NA;16,7;13,8;15,7;7,7;NA;12,7;65,5;55,8;2,5;7,2;34,8;10,5;5,0;1,9;2,1;1,0;-15,8;0,638
200071025;10550;20570;35840;3,4;43,3;11,5;32,0;NA;25,7;21,5;16,6;14,3;NA;17,7;59,6;45,5;3,8;10,3;38,9;12,4;5,0;1,6;2,2;1,2;-15,9;0,509
200071033;11750;21550;35650;3,0;47,4;9,9;24,0;NA;NA;NA;NA;NA;NA;13,9;67,7;57,6;3,7;6,4;33,2;9,6;5,1;1,9;2,0;1,2;-15,6;0,530
200071041;11660;20440;33480;2,9;42,4;9,2;31,9;NA;17,6;17,5;12,3;9,9;NA;13,9;63,9;52,2;2,7;9,0;35,4;9,7;5,4;2,4;1,9;1,1;-14,4;0,684
200071058;11100;19890;33180;3,0;40,9;11,6;33,7;25,0;18,2;18,2;19,5;11,6;14,7;16,8;64,0;52,4;3,8;7,8;35,3;9,7;6,0;2,4;2,3;1,3;-15,0;0,631
200071066;11100;19600;32090;2,9;40,7;8,3;34,8;27,1;22,5;21,0;17,8;10,9;9,1;17,1;64,4;56,2;3,4;4,8;35,1;9,0;6,5;2,2;2,7;1,6;-15,0;0,637
200071074;13390;23780;38580;2,9;61,5;5,0;22,4;20,8;12,1;9,9;7,5;5,4;NA;9,1;80,2;73,4;3,2;3,6;26,7;6,7;4,3;2,4;1,2;0,7;-17,9;0,640
200071082;10940;20140;33420;3,1;44,4;7,3;35,8;32,6;24,4;21,0;16,9;10,9;8,8;17,4;59,5;52,0;2,6;4,9;38,9;10,0;7,5;2,0;3,6;1,9;-15,9;0,692
200071116;11800;21390;36490;3,1;51,5;5,2;28,0;20,5;20,9;18,2;12,1;9,7;7,0;14,1;65,7;58,7;2,5;4,5;36,4;9,4;5,6;1,8;2,4;1,4;-17,1;0,643
200071140;11780;20980;34340;2,9;47,5;5,8;28,9;25,1;17,0;15,8;14,5;8,6;9,1;13,9;63,9;55,9;2,4;5,6;35,6;9,9;6,5;2,1;2,8;1,6;-15,9;0,686
200071157;12400;20640;33880;2,7;43,8;6,6;26,7;16,8;14,5;14,2;13,2;9,2;7,3;12,0;63,0;55,6;2,8;4,6;37,8;9,9;4,4;1,8;1,6;1,0;-15,1;0,660
200071165;13440;22530;38930;2,9;54,8;5,1;19,2;13,8;12,2;11,8;11,5;5,5;5,7;8,9;54,0;45,3;2,6;6,1;47,8;13,9;3,2;1,2;1,2;0,8;-18,9;0,734
200071173;11640;20320;32550;2,8;42,3;11,4;27,9;NA;21,3;15,7;15,2;NA;NA;14,7;60,0;49,4;2,4;8,2;39,2;10,5;4,7;1,9;1,9;0,9;-14,4;0,681
200071181;12030;21050;34300;2,9;46,8;8,2;30,1;19,3;13,8;15,1;12,8;10,7;10,9;13,3;72,0;63,2;2,5;6,3;29,0;9,2;5,4;2,3;2,1;1,0;-15,6;0,722
200071199;12970;21540;33980;2,6;45,3;7,5;25,0;NA;9,7;10,5;11,7;8,6;NA;10,3;73,7;65,2;3,1;5,4;27,4;9,1;4,6;2,3;1,5;0,8;-14,8;0,654
200071207;12590;21770;35610;2,8;47,7;7,6;22,2;NA;NA;11,9;14,2;NA;NA;11,0;67,5;57,1;2,4;8,0;33,0;10,8;4,5;2,1;1,5;0,9;-15,8;0,668
200071215;11340;19650;31230;2,8;38,5;13,4;26,8;NA;13,8;16,3;18,4;13,8;18,5;16,0;62,7;51,9;2,6;8,2;36,2;10,2;4,5;1,8;1,9;0,8;-13,6;0,678
200071223;12250;20600;32200;2,6;46,3;7,0;29,0;21,3;14,1;14,4;11,9;9,0;8,3;12,5;72,0;64,5;3,2;4,3;29,6;7,4;5,7;2,4;2,3;1,0;-14,7;0,717
200071298;13890;23920;39260;2,8;55,3;5,0;18,1;NA;7,5;7,2;7,5;7,3;13,5;8,0;83,9;75,6;2,8;5,5;20,1;9,5;4,2;2,2;1,3;0,7;-17,7;0,658
200071314;13610;23770;39910;2,9;56,4;5,0;20,2;14,4;7,5;8,3;8,2;7,6;12,6;8,6;86,4;79,2;2,7;4,5;18,8;8,2;4,4;2,3;1,3;0,8;-17,8;0,601
200071363;11150;20580;35310;3,2;45,5;8,0;32,1;27,2;22,4;18,9;16,5;11,1;9,2;16,1;59,1;50,9;2,7;5,5;39,8;11,1;6,6;1,8;3,1;1,7;-16,6;0,690
200071371;14130;22390;35220;2,5;52,9;5,0;15,0;NA;7,4;6,7;7,2;5,0;NA;6,9;74,3;66,8;2,4;5,1;27,3;10,2;4,3;2,3;1,2;0,8;-16,1;0,668
200071389;12020;20450;33070;2,8;42,9;8,8;27,0;16,1;14,3;15,8;14,4;10,0;11,3;13,4;63,9;55,5;2,8;5,6;34,2;10,6;6,0;2,1;2,6;1,3;-14,7;0,671
200071405;11280;20840;34130;3,0;45,6;7,2;33,2;25,6;17,3;20,4;14,7;9,7;10,7;15,9;70,3;62,5;3,2;4,6;29,3;8,9;6,7;2,7;2,4;1,6;-15,2;0,548
200071413;11660;20820;34130;2,9;45,5;7,3;29,5;23,1;19,6;15,5;13,4;10,1;9,1;14,1;64,0;56,2;3,0;4,8;35,0;10,3;6,0;2,2;2,4;1,4;-15,3;0,602
